fecha,anio,mes_num,trimestre,semestre,departamento,visitantes_no_residentes,n_registros_origen,n_ciudades,n_paises_residencia,pasajeros_aereos_nacionales,n_municipios_nac,pasajeros_aereos_internacionales,prestadores_activos,rnt_municipios,categorias_rnt,capacidad_habitaciones,capacidad_camas,empleo_reportado_rnt,trm,ise,aereo_nacional_fuera_cobertura,aereo_internacional_fuera_cobertura,rnt_fuera_cobertura,objetivo_faltante,rnt_faltante,trm_faltante,ise_faltante
2015-01-01,2015,1,1,1,AMAZONAS,322.0,39.0,3.0,37.0,8543.0,4.0,8.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,ANTIOQUIA,9358.416,297.0,50.0,99.0,254062.0,5.0,57985.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,ARAUCA,16.0,8.0,3.0,8.0,5849.0,2.0,0.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,ATLANTICO,3024.0,105.0,11.0,68.0,89177.0,1.0,11286.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,BOGOTA D.C.,12633.006,139.0,1.0,139.0,714376.0,1.0,343029.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,BOLIVAR,7012.974,150.0,25.0,102.0,137836.0,1.0,22577.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,BOYACA,280.0,87.0,19.0,29.0,0.0,0.0,0.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,CALDAS,653.0,90.0,17.0,48.0,7878.0,1.0,459.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,CAQUETA,16.0,11.0,2.0,10.0,3193.0,3.0,10.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,CASANARE,44.0,22.0,4.0,17.0,15523.0,2.0,20.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,CAUCA,288.0,52.0,12.0,35.0,3824.0,2.0,96.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,CESAR,155.0,38.0,7.0,27.0,12981.0,1.0,167.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,CHOCO,149.0,39.0,9.0,26.0,14413.0,4.0,0.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,CORDOBA,166.0,55.0,13.0,30.0,34740.0,2.0,290.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,CUNDINAMARCA,727.0,267.0,55.0,49.0,0.0,0.0,0.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,GUAINIA,3.0,2.0,1.0,2.0,1346.0,2.0,0.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,GUAVIARE,3.0,1.0,1.0,1.0,1286.0,2.0,0.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,HUILA,210.0,53.0,10.0,29.0,9739.0,1.0,155.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,LA GUAJIRA,136.0,58.0,8.0,31.0,9002.0,3.0,99.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,MAGDALENA,2147.0,83.0,9.0,56.0,63520.0,1.0,476.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,META,284.0,61.0,11.0,35.0,5102.0,2.0,29.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,NARINO,1376.0,96.0,18.0,46.0,16169.0,2.0,253.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,NORTE DE SANTANDER,1806.0,82.0,13.0,53.0,47836.0,1.0,3323.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,PUTUMAYO,57.0,23.0,8.0,15.0,3544.0,3.0,0.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,QUINDIO,578.0,75.0,9.0,41.0,13466.0,1.0,2450.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,RISARALDA,1302.0,100.0,9.0,56.0,48496.0,1.0,7535.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3784.024,59.0,2.0,43.0,59164.0,2.0,4494.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,SANTANDER,1275.0,150.0,19.0,57.0,70914.0,2.0,4423.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,SUCRE,89.0,38.0,7.0,22.0,2813.0,2.0,0.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,TOLIMA,390.0,70.0,19.0,39.0,5433.0,1.0,166.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,VALLE DEL CAUCA,7443.816,374.0,36.0,92.0,149916.0,2.0,33565.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,VAUPES,0.0,0.0,0.0,0.0,1408.0,4.0,0.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-01-01,2015,1,1,1,VICHADA,16.0,8.0,1.0,8.0,1796.0,2.0,0.0,,,,,,,2397.2580645161293,98.8113352418538,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,AMAZONAS,260.0,37.0,2.0,34.0,6380.0,4.0,12.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,ANTIOQUIA,7932.611,251.0,46.0,97.0,230384.0,5.0,40735.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,ARAUCA,13.0,10.0,5.0,9.0,4969.0,2.0,0.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,ATLANTICO,2700.923,109.0,11.0,77.0,82997.0,1.0,9641.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,BOGOTA D.C.,11722.713,147.0,1.0,147.0,579973.0,1.0,246829.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,BOLIVAR,7429.834,141.0,17.0,94.0,107921.0,1.0,20060.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,BOYACA,314.0,97.0,27.0,31.0,0.0,0.0,0.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,CALDAS,571.0,69.0,18.0,35.0,7778.0,1.0,433.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,CAQUETA,25.0,12.0,6.0,8.0,3433.0,2.0,10.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,CASANARE,55.0,23.0,6.0,18.0,13896.0,2.0,23.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,CAUCA,243.0,43.0,11.0,27.0,4207.0,2.0,37.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,CESAR,101.0,28.0,7.0,19.0,12227.0,2.0,130.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,CHOCO,179.0,37.0,6.0,31.0,12165.0,4.0,0.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,CORDOBA,107.0,45.0,13.0,25.0,29983.0,2.0,200.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,CUNDINAMARCA,508.0,211.0,42.0,44.0,0.0,0.0,0.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,GUAINIA,7.0,5.0,2.0,5.0,1170.0,2.0,0.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,GUAVIARE,1.0,1.0,1.0,1.0,1026.0,2.0,0.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,HUILA,167.0,52.0,11.0,27.0,10646.0,1.0,161.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,LA GUAJIRA,123.0,50.0,10.0,25.0,8382.0,3.0,36.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,MAGDALENA,2664.0,92.0,13.0,51.0,47986.0,1.0,615.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,META,213.0,48.0,8.0,31.0,5178.0,2.0,32.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,NARINO,1212.0,94.0,16.0,42.0,13884.0,2.0,114.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,NORTE DE SANTANDER,1318.0,71.0,11.0,46.0,35546.0,1.0,1406.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,PUTUMAYO,36.0,13.0,6.0,7.0,3470.0,3.0,0.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,QUINDIO,671.0,79.0,9.0,42.0,14557.0,1.0,1871.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,RISARALDA,1405.0,85.0,8.0,53.0,43607.0,1.0,5235.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",2615.148,69.0,2.0,47.0,46943.0,2.0,4845.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,SANTANDER,993.0,128.0,19.0,54.0,65581.0,2.0,2420.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,SUCRE,72.0,29.0,7.0,17.0,2238.0,2.0,0.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,TOLIMA,253.0,59.0,11.0,38.0,5876.0,1.0,119.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,VALLE DEL CAUCA,5721.612,312.0,34.0,86.0,137898.0,2.0,24294.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,VAUPES,1.0,1.0,1.0,1.0,1006.0,4.0,0.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-02-01,2015,2,1,1,VICHADA,32.0,10.0,3.0,9.0,1571.0,2.0,0.0,,,,,,,2420.6725,99.35799044985646,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,AMAZONAS,444.0,40.0,4.0,36.0,6997.0,4.0,20.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,ANTIOQUIA,8727.587,267.0,48.0,97.0,258008.0,5.0,41759.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,ARAUCA,14.0,9.0,2.0,8.0,6149.0,2.0,0.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,ATLANTICO,1954.131,100.0,10.0,68.0,96282.0,1.0,7480.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,BOGOTA D.C.,11336.153,146.0,1.0,146.0,631712.0,1.0,266972.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,BOLIVAR,7892.483,145.0,16.0,107.0,122442.0,2.0,20821.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,BOYACA,226.0,81.0,22.0,25.0,0.0,0.0,0.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,CALDAS,425.0,65.0,15.0,33.0,7647.0,1.0,276.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,CAQUETA,23.0,11.0,1.0,11.0,3530.0,2.0,17.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,CASANARE,46.0,23.0,4.0,19.0,15607.0,2.0,22.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,CAUCA,357.0,56.0,10.0,35.0,4742.0,2.0,59.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,CESAR,128.0,35.0,8.0,24.0,14337.0,2.0,190.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,CHOCO,190.0,40.0,8.0,28.0,15062.0,3.0,0.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,CORDOBA,134.0,44.0,11.0,27.0,35648.0,2.0,237.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,CUNDINAMARCA,826.0,224.0,46.0,44.0,0.0,0.0,0.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,GUAINIA,10.0,6.0,1.0,6.0,1105.0,2.0,0.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,GUAVIARE,1.0,1.0,1.0,1.0,1095.0,2.0,0.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,HUILA,152.0,58.0,9.0,32.0,12103.0,1.0,193.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,LA GUAJIRA,139.0,55.0,10.0,31.0,10102.0,3.0,38.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,MAGDALENA,2232.0,95.0,15.0,60.0,52874.0,1.0,496.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,META,252.0,48.0,7.0,39.0,5739.0,2.0,26.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,NARINO,989.0,85.0,17.0,43.0,15998.0,2.0,139.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,NORTE DE SANTANDER,1597.0,89.0,12.0,53.0,42191.0,1.0,1568.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,PUTUMAYO,46.0,17.0,7.0,10.0,3809.0,3.0,0.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,QUINDIO,632.0,77.0,9.0,39.0,14548.0,1.0,2059.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,RISARALDA,1508.0,96.0,10.0,52.0,52344.0,1.0,5626.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",2855.652,74.0,2.0,51.0,54615.0,2.0,4741.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,SANTANDER,1063.0,119.0,26.0,49.0,74218.0,2.0,2642.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,SUCRE,51.0,22.0,7.0,13.0,2897.0,2.0,0.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,TOLIMA,312.0,70.0,16.0,40.0,6362.0,1.0,133.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,VALLE DEL CAUCA,6250.482,311.0,36.0,90.0,150620.0,2.0,27652.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,VAUPES,13.0,3.0,1.0,3.0,1047.0,3.0,0.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-03-01,2015,3,1,1,VICHADA,7.0,4.0,1.0,4.0,1400.0,2.0,0.0,,,,,,,2585.362258064516,98.83365124904573,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,AMAZONAS,485.0,28.0,1.0,28.0,7155.0,4.0,28.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,ANTIOQUIA,8469.31,259.0,53.0,103.0,251694.0,5.0,43067.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,ARAUCA,28.0,13.0,3.0,10.0,5585.0,2.0,0.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,ATLANTICO,1744.0430000000001,99.0,13.0,68.0,93309.0,1.0,8403.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,BOGOTA D.C.,10869.094000000001,146.0,1.0,146.0,656216.0,1.0,275010.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,BOLIVAR,6386.6939999999995,140.0,9.0,111.0,113772.0,1.0,19570.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,BOYACA,229.0,87.0,18.0,31.0,0.0,0.0,0.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,CALDAS,478.0,56.0,12.0,36.0,6978.0,1.0,335.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,CAQUETA,21.0,11.0,3.0,9.0,3410.0,2.0,9.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,CASANARE,37.0,20.0,5.0,14.0,14436.0,3.0,14.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,CAUCA,300.0,46.0,10.0,32.0,4350.0,2.0,65.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,CESAR,264.0,38.0,10.0,24.0,15129.0,1.0,247.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,CHOCO,143.0,38.0,6.0,28.0,13763.0,3.0,0.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,CORDOBA,190.0,52.0,12.0,34.0,32283.0,2.0,264.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,CUNDINAMARCA,504.0,206.0,44.0,41.0,0.0,0.0,0.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,GUAINIA,1.0,1.0,1.0,1.0,1159.0,2.0,0.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,GUAVIARE,2.0,2.0,1.0,2.0,1044.0,2.0,0.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,HUILA,183.0,52.0,14.0,27.0,11191.0,1.0,180.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,LA GUAJIRA,153.0,54.0,8.0,33.0,9070.0,3.0,57.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,MAGDALENA,1488.0,80.0,11.0,57.0,52546.0,1.0,450.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,META,177.0,47.0,11.0,30.0,5969.0,2.0,28.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,NARINO,1064.0,87.0,18.0,43.0,15552.0,2.0,181.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,NORTE DE SANTANDER,1420.0,75.0,10.0,48.0,42866.0,1.0,2091.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,PUTUMAYO,45.0,16.0,7.0,9.0,3338.0,3.0,0.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,QUINDIO,612.0,73.0,10.0,41.0,15800.0,1.0,2005.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,RISARALDA,1469.0,93.0,12.0,52.0,52650.0,1.0,5936.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",1417.597,69.0,2.0,53.0,53949.0,2.0,4425.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,SANTANDER,958.0,127.0,21.0,58.0,74913.0,2.0,2923.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,SUCRE,51.0,24.0,5.0,16.0,2498.0,3.0,0.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,TOLIMA,285.0,54.0,12.0,37.0,5888.0,1.0,140.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,VALLE DEL CAUCA,6050.055,305.0,33.0,78.0,151676.0,2.0,29073.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,VAUPES,2.0,1.0,1.0,1.0,1102.0,4.0,0.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-04-01,2015,4,2,1,VICHADA,4.0,3.0,1.0,3.0,1804.0,2.0,0.0,,,,,,,2505.248,99.87914986485535,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,AMAZONAS,492.0,38.0,2.0,37.0,7450.0,4.0,14.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,ANTIOQUIA,8280.388,246.0,38.0,100.0,257450.0,5.0,47519.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,ARAUCA,16.0,8.0,3.0,8.0,6403.0,2.0,0.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,ATLANTICO,1834.19,108.0,14.0,77.0,101164.0,1.0,8391.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,BOGOTA D.C.,10309.226,132.0,1.0,132.0,686845.0,1.0,290094.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,BOLIVAR,6696.976,152.0,16.0,119.0,125141.0,1.0,19358.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,BOYACA,281.0,84.0,21.0,26.0,0.0,0.0,0.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,CALDAS,503.0,73.0,13.0,40.0,7351.0,1.0,413.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,CAQUETA,20.0,11.0,3.0,9.0,3734.0,2.0,17.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,CASANARE,29.0,15.0,5.0,11.0,16003.0,2.0,21.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,CAUCA,468.0,53.0,13.0,30.0,5700.0,2.0,80.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,CESAR,123.0,31.0,8.0,20.0,15006.0,1.0,162.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,CHOCO,230.0,47.0,9.0,34.0,13414.0,3.0,0.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,CORDOBA,121.0,34.0,7.0,23.0,33419.0,2.0,223.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,CUNDINAMARCA,519.0,194.0,43.0,38.0,0.0,0.0,0.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,GUAINIA,6.0,2.0,1.0,2.0,1166.0,2.0,0.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,GUAVIARE,2.0,2.0,1.0,2.0,1262.0,2.0,0.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,HUILA,277.0,60.0,10.0,33.0,13170.0,1.0,201.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,LA GUAJIRA,151.0,53.0,8.0,29.0,8714.0,3.0,45.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,MAGDALENA,1453.0,82.0,14.0,55.0,55126.0,1.0,495.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,META,253.0,39.0,10.0,28.0,5677.0,2.0,33.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
2015-05-01,2015,5,2,1,NARINO,1084.0,84.0,15.0,43.0,16347.0,2.0,150.0,,,,,,,2437.5351612903223,99.70595057255565,False,False,True,False,True,False,False
