fecha,departamento,visitantes_no_residentes,n_registros_origen,n_ciudades,n_paises_residencia,pasajeros_aereos_nacionales,n_municipios_nac,pasajeros_aereos_internacionales,prestadores_activos,rnt_municipios,categorias_rnt,capacidad_habitaciones,capacidad_camas,empleo_reportado_rnt,trm,ise,aereo_nacional_fuera_cobertura,aereo_internacional_fuera_cobertura,rnt_fuera_cobertura,objetivo_faltante,rnt_faltante,trm_faltante,ise_faltante,anio,mes_num,trimestre,semestre,mes_sin,mes_cos,es_inicio_anio,es_mitad_anio,es_fin_anio,es_temporada_alta,es_temporada_media,es_temporada_baja,semana_santa_mes,festivos_mes,visitantes_lag_1,visitantes_lag_2,visitantes_lag_3,visitantes_lag_6,visitantes_lag_12,visitantes_roll_mean_3,visitantes_roll_std_3,visitantes_roll_sum_3,visitantes_roll_mean_6,visitantes_roll_std_6,visitantes_roll_sum_6,visitantes_roll_mean_12,visitantes_roll_std_12,visitantes_roll_sum_12,visitantes_var_mom_lag,visitantes_var_trim_lag,visitantes_var_sem_lag,visitantes_var_yoy_lag,visitantes_log_lag_1,visitantes_zero_last_month,pasajeros_aereos_nacionales_lag_1,pasajeros_aereos_nacionales_lag_3,pasajeros_aereos_nacionales_lag_12,pasajeros_aereos_nacionales_roll_mean_3,pasajeros_aereos_nacionales_roll_mean_6,pasajeros_aereos_nacionales_roll_mean_12,pasajeros_aereos_internacionales_lag_1,pasajeros_aereos_internacionales_lag_3,pasajeros_aereos_internacionales_lag_12,pasajeros_aereos_internacionales_roll_mean_3,pasajeros_aereos_internacionales_roll_mean_6,pasajeros_aereos_internacionales_roll_mean_12,trm_lag_1,trm_lag_3,trm_lag_12,trm_roll_mean_3,trm_roll_mean_6,trm_roll_mean_12,ise_lag_1,ise_lag_3,ise_lag_12,ise_roll_mean_3,ise_roll_mean_6,ise_roll_mean_12,aereo_total,aereo_total_lag_1,participacion_aereo_internacional,participacion_aereo_internacional_lag_1,capacidad_total_rnt,dept_avg_historico_12,visitantes_vs_promedio_12,historia_minima_12m,departamento_id,target
2020-01-01,AMAZONAS,582.0,56.0,5.0,43.0,16046.0,3.0,34.0,241.0,2.0,9.0,1211.0,2718.0,717.0,3311.1893548387097,111.566809096874,False,False,False,False,False,False,False,2020,1,1,1,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,0,2,451.0,479.0,373.0,952.0,578.0,434.3333333333333,54.93025881363865,1303.0,577.1666666666666,207.58171081929802,3463.0,579.1666666666666,142.55004437570392,6950.0,-0.05845511482254695,0.2091152815013404,-0.5262605042016807,,6.113682179832232,0,16049.0,14346.0,12007.0,14538.666666666666,14828.333333333334,12910.75,20.0,21.0,25.0,38.0,45.5,44.5,3378.0506451612905,3433.311612903226,3165.188064516129,3404.278419354839,3371.6036021505374,3280.0090798771125,110.46156247054736,110.54012570246216,107.91044111623897,110.34918768171474,110.2498875910033,109.46843649176024,16080.0,16069.0,0.0021144278606965174,0.0012446325222478063,3929.0,579.1666666666666,-0.2212949640287769,1,0,5.0
2020-02-01,AMAZONAS,636.0,50.0,6.0,41.0,12079.0,3.0,42.0,241.0,2.0,9.0,1211.0,2718.0,717.0,3411.0527586206895,111.76581199979006,False,False,False,False,False,False,False,2020,2,1,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,582.0,451.0,479.0,660.0,587.0,504.0,68.98550572402868,1512.0,515.5,102.13471496019359,3093.0,579.5,142.55174499107335,6954.0,0.2904656319290466,0.21503131524008356,-0.11818181818181817,0.006920415224913601,6.368187186350492,0,16046.0,13221.0,9258.0,15105.333333333334,14754.666666666666,13247.333333333334,34.0,73.0,27.0,42.333333333333336,38.333333333333336,45.25,3311.1893548387097,3401.473,3115.8385714285714,3363.571,3389.0351075268813,3292.175854070661,111.566809096874,110.04587487213469,108.8728535812209,110.69141547985203,110.43272933987993,109.77313382347984,12121.0,16080.0,0.0034650606385611747,0.0021144278606965174,3929.0,579.5,0.004314063848144922,1,0,6.0
2020-03-01,AMAZONAS,281.0,37.0,4.0,32.0,8115.0,3.0,17.0,241.0,2.0,9.0,1211.0,2718.0,717.0,3877.048387096774,100.72289550534622,False,False,False,False,False,False,False,2020,3,1,1,1.0,6.123233995736766e-17,0,0,0,0,1,0,0,1,636.0,582.0,451.0,548.0,532.0,556.3333333333334,95.13323989717435,1669.0,511.5,95.604916191585,3069.0,583.5833333333334,143.4848476848741,7003.0,0.09278350515463907,0.4101995565410199,0.16058394160583944,0.08347529812606469,6.456769655572163,0,12079.0,16049.0,10335.0,14724.666666666666,14201.666666666666,13482.416666666666,42.0,20.0,53.0,32.0,38.0,46.5,3411.0527586206895,3378.0506451612905,3128.684193548387,3366.7642528735632,3389.089061920653,3316.777036336671,111.76581199979006,110.46156247054736,107.50670669146002,111.26472785573715,110.65030916076347,110.01421369169391,8132.0,12121.0,0.002090506640432858,0.0034650606385611747,3929.0,583.5833333333334,0.08981864915036408,1,0,5.0
2020-04-01,AMAZONAS,5.0,1.0,1.0,1.0,0.0,3.0,0.0,241.0,2.0,9.0,1211.0,2718.0,717.0,3977.3933333333334,86.8639942210713,False,False,False,False,False,False,False,2020,4,2,1,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,1,2,281.0,636.0,582.0,373.0,587.0,499.6666666666667,191.28599879064157,1499.0,467.0,130.85717404865503,2802.0,562.6666666666666,167.9049153719468,6752.0,-0.5581761006289307,-0.5171821305841924,-0.2466487935656837,-0.47180451127819545,5.641907070938114,0,8115.0,16046.0,11287.0,12080.0,13309.333333333334,13297.416666666666,17.0,34.0,33.0,31.0,34.5,43.5,3877.048387096774,3311.1893548387097,3155.765,3533.0968335187245,3468.6876264367816,3379.140719132369,100.72289550534622,111.566809096874,108.97382426509658,108.01850553400341,109.1838466078591,109.44889609285111,0.0,8132.0,0.0,0.002090506640432858,3929.0,562.6666666666666,-0.5005924170616114,1,0,17.0
2020-05-01,AMAZONAS,6.0,1.0,1.0,1.0,0.0,3.0,0.0,241.0,2.0,9.0,1211.0,2718.0,717.0,3858.191612903226,90.90201294320373,False,False,False,False,False,False,False,2020,5,2,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,2,5.0,281.0,636.0,479.0,650.0,307.3333333333333,316.32314700845615,922.0,405.6666666666667,231.36781683429237,2434.0,514.1666666666666,232.04342592530293,6170.0,-0.9822064056939501,-0.9921383647798742,-0.9895615866388309,-0.9914821124361158,1.791759469228055,0,0.0,12079.0,10545.0,6731.333333333333,10918.333333333334,12356.833333333334,0.0,42.0,44.0,19.666666666666668,31.0,40.75,3977.3933333333334,3411.0527586206895,3304.4945161290325,3755.164826350266,3559.367913175133,3447.6097469101474,86.8639942210713,111.76581199979006,110.02115187983689,99.78423390873586,105.23782469429393,107.60641025584899,0.0,0.0,0.0,0.0,3929.0,514.1666666666666,-0.9902755267423015,1,0,14.0
2020-06-01,AMAZONAS,5.0,1.0,1.0,1.0,0.0,3.0,0.0,241.0,2.0,9.0,1211.0,2718.0,717.0,3701.6043333333337,95.49319728407704,False,False,False,False,False,False,False,2020,6,2,1,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,3,6.0,5.0,281.0,451.0,553.0,97.33333333333333,159.06078502677323,292.0,326.8333333333333,277.3888365934481,1961.0,460.5,269.2594220517388,5526.0,0.19999999999999996,-0.9786476868327402,-0.9866962305986696,-0.9907692307692307,1.9459101490553132,0,0.0,8115.0,12527.0,2705.0,8714.833333333334,11478.083333333334,0.0,17.0,79.0,5.666666666666667,18.833333333333332,37.083333333333336,3858.191612903226,3877.048387096774,3260.517,3904.211111111111,3635.487681992337,3493.75117164133,90.90201294320373,100.72289550534622,108.83693482124966,92.82963422320707,102.0471810394721,106.01314867779622,0.0,0.0,0.0,0.0,3929.0,460.5,-0.9869706840390879,1,0,13.0
2020-07-01,AMAZONAS,17.0,1.0,1.0,1.0,0.0,3.0,0.0,241.0,2.0,9.0,1211.0,2718.0,717.0,3657.8667741935483,98.84916555595854,False,False,False,False,False,False,False,2020,7,3,2,-0.4999999999999997,-0.8660254037844388,0,1,0,1,0,0,0,1,5.0,6.0,5.0,582.0,952.0,5.333333333333333,0.5773502692305997,16.0,252.5,296.55673993352434,1515.0,414.8333333333333,297.16932220639154,4978.0,-0.16666666666666663,0.0,-0.9914089347079038,-0.9909584086799277,1.791759469228055,0,0.0,0.0,16488.0,0.0,6040.0,10434.166666666666,0.0,0.0,77.0,0.0,15.5,30.5,3701.6043333333337,3977.3933333333334,3206.6003225806453,3845.729759856631,3689.4132966876773,3530.5084494191083,95.49319728407704,86.8639942210713,110.46975860361437,91.08640148278403,99.55245350839373,104.90117054969852,0.0,0.0,0.0,0.0,3929.0,414.8333333333333,-0.9879469666532744,1,0,41.0
2020-08-01,AMAZONAS,14.0,3.0,1.0,3.0,22.0,3.0,0.0,241.0,2.0,9.0,1211.0,2718.0,717.0,3783.025806451613,99.2817256894318,False,False,False,False,False,False,False,2020,8,3,2,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,2,17.0,5.0,6.0,636.0,660.0,9.333333333333334,6.6583281184829115,28.0,158.33333333333334,258.23064625769473,950.0,336.9166666666667,264.2789360895154,4043.0,2.4,1.8333333333333335,-0.9732704402515723,-0.9821428571428571,2.8903717578961645,0,0.0,0.0,15397.0,0.0,3365.6666666666665,9060.166666666666,0.0,0.0,44.0,0.0,9.833333333333334,24.083333333333332,3657.8667741935483,3858.191612903226,3410.7290322580648,3739.220906810036,3747.192866580151,3568.1139870535167,98.84916555595854,90.90201294320373,110.46033307448869,95.0814585944131,97.43284625157447,103.93278779572718,22.0,0.0,0.0,0.0,3929.0,336.9166666666667,-0.9495424189957952,1,0,39.0
2020-09-01,AMAZONAS,13.0,2.0,1.0,2.0,1836.0,3.0,0.0,241.0,2.0,9.0,1211.0,2718.0,717.0,3750.2153333333335,102.78175874571502,False,False,False,False,False,False,False,2020,9,3,2,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,14.0,17.0,5.0,281.0,548.0,12.0,6.244997998402126,36.0,54.666666666666664,110.99669664754286,328.0,283.0833333333333,258.20937886400156,3397.0,-0.17647058823529416,1.7999999999999998,-0.9501779359430605,-0.9787878787878788,2.70805020110221,0,22.0,0.0,13469.0,7.333333333333333,1356.1666666666667,7778.916666666667,0.0,0.0,38.0,0.0,2.8333333333333335,20.416666666666668,3783.025806451613,3701.6043333333337,3399.4570000000003,3714.1656379928318,3809.1883745519713,3599.138718236312,99.2817256894318,95.49319728407704,109.52167082277262,97.87469617648912,95.3521651998481,103.0012371803058,1836.0,22.0,0.0,0.0,3929.0,283.0833333333333,-0.9505445981748601,1,0,50.0
2020-10-01,AMAZONAS,41.0,9.0,3.0,8.0,3766.0,3.0,0.0,241.0,2.0,9.0,1211.0,2718.0,717.0,3833.7883870967744,105.37139635888644,False,False,False,False,False,False,False,2020,10,4,2,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,1,13.0,14.0,17.0,5.0,373.0,14.666666666666666,2.0816659994772424,44.0,10.0,5.291502622127753,60.0,238.5,254.4700375289794,2862.0,-0.0714285714285714,-0.23529411764705888,1.6,-0.9762773722627738,2.639057329615259,0,1836.0,0.0,14346.0,619.3333333333334,309.6666666666667,6809.5,0.0,0.0,21.0,0.0,0.0,17.25,3750.2153333333335,3657.8667741935483,3433.311612903226,3730.369304659498,3788.0495322580646,3628.3685793474233,102.78175874571502,98.84916555595854,110.54012570246216,100.30421666370178,95.69530907324291,102.439577840551,3766.0,1836.0,0.0,0.0,3929.0,238.5,-0.9454926624737946,1,0,51.0
2020-11-01,AMAZONAS,39.0,8.0,3.0,7.0,4449.0,3.0,0.0,241.0,2.0,9.0,1211.0,2718.0,717.0,3685.6266666666666,106.07024213767717,False,False,False,False,False,False,False,2020,11,4,2,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,2,41.0,13.0,14.0,6.0,479.0,22.666666666666668,15.885003409926567,68.0,16.0,13.11487704860343,96.0,210.83333333333334,256.55686356522295,2530.0,2.1538461538461537,1.9285714285714284,5.833333333333333,-0.8900804289544236,3.7376696182833684,0,3766.0,22.0,13221.0,1874.6666666666667,937.3333333333334,5927.833333333333,0.0,0.0,73.0,0.0,0.0,15.5,3833.7883870967744,3783.025806451613,3401.473,3789.009842293907,3764.1153745519714,3661.7416438635523,105.37139635888644,99.2817256894318,110.04587487213469,102.47829359801108,98.77987609621209,102.00885039525303,4449.0,3766.0,0.0,0.0,3929.0,210.83333333333334,-0.8055335968379447,1,0,42.0
2020-12-01,AMAZONAS,50.0,10.0,4.0,8.0,6302.0,3.0,4.0,241.0,2.0,9.0,1211.0,2718.0,717.0,3466.1270967741934,108.11392726377203,False,False,False,False,False,False,False,2020,12,4,2,-2.4492935982947064e-16,1.0,0,0,1,1,0,0,0,2,39.0,41.0,13.0,5.0,451.0,31.0,15.620499351814727,93.0,21.5,14.882876066136719,129.0,174.16666666666666,245.9703726923721,2090.0,-0.04878048780487809,2.0,6.8,-0.918580375782881,3.6888794541139363,0,4449.0,1836.0,16049.0,3350.3333333333335,1678.8333333333333,5196.833333333333,0.0,0.0,20.0,0.0,0.0,9.416666666666666,3685.6266666666666,3750.2153333333335,3378.0506451612905,3756.5434623655915,3735.354550179212,3685.4211160857744,106.07024213767717,102.78175874571502,110.46156247054736,104.74113241409287,101.30791429529101,101.67754766738155,6306.0,4449.0,0.0006343165239454488,0.0,3929.0,174.16666666666666,-0.7760765550239235,1,0,33.0
2021-01-01,AMAZONAS,51.0,13.0,3.0,12.0,4822.0,3.0,2.0,265.0,3.0,8.0,1317.0,2871.0,599.0,3491.3216129032257,107.65069822543798,False,False,False,False,False,False,False,2021,1,1,1,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,0,2,50.0,39.0,41.0,17.0,582.0,43.333333333333336,5.859465277085974,130.0,29.0,16.186414056238192,174.0,140.75,231.77109593107403,1689.0,0.28205128205128216,0.2195121951219512,1.9411764705882355,-0.8891352549889135,3.9318256327243257,0,6302.0,3766.0,16046.0,4839.0,2729.1666666666665,4384.583333333333,4.0,0.0,34.0,1.3333333333333333,0.6666666666666666,8.083333333333334,3466.1270967741934,3833.7883870967744,3311.1893548387097,3661.8473835125446,3696.1083440860216,3692.7608203868494,108.11392726377203,105.37139635888644,111.566809096874,106.51852192011188,103.41136929190684,101.48191140015028,4824.0,6306.0,0.00041459369817578774,0.0006343165239454488,4188.0,140.75,-0.6447602131438721,1,0,15.0
2021-02-01,AMAZONAS,42.0,7.0,3.0,7.0,85.0,3.0,0.0,265.0,3.0,8.0,1317.0,2871.0,599.0,3554.5042857142857,109.88907136238757,False,False,False,False,False,False,False,2021,2,1,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,51.0,50.0,39.0,14.0,636.0,46.666666666666664,6.658328118482584,140.0,34.666666666666664,17.072394872033982,208.0,96.5,186.04813648867682,1158.0,0.020000000000000018,0.3076923076923077,2.642857142857143,-0.9123711340206185,3.9512437185814275,0,4822.0,4449.0,12079.0,5191.0,3532.8333333333335,3449.25,2.0,0.0,42.0,2.0,1.0,5.416666666666667,3491.3216129032257,3685.6266666666666,3411.0527586206895,3547.6917921146955,3668.3508172043016,3707.7718418922254,107.65069822543798,106.07024213767717,111.76581199979006,107.27828920896239,104.87829140348674,101.1555688275306,85.0,4824.0,0.0,0.00041459369817578774,4188.0,96.5,-0.47150259067357514,1,0,57.0
2021-03-01,AMAZONAS,33.0,9.0,3.0,6.0,48.0,3.0,0.0,265.0,3.0,8.0,1317.0,2871.0,599.0,3612.7683870967744,111.86626676044791,False,False,False,False,False,False,False,2021,3,1,1,1.0,6.123233995736766e-17,0,0,0,0,1,0,1,1,42.0,51.0,50.0,13.0,281.0,47.666666666666664,4.932882862320541,143.0,39.333333333333336,13.808210118138131,236.0,47.0,75.83474857154431,564.0,-0.17647058823529416,-0.16000000000000003,2.230769230769231,-0.9339622641509434,3.7612001156935624,0,85.0,6302.0,8115.0,3736.3333333333335,3543.3333333333335,2449.75,0.0,4.0,17.0,2.0,1.0,1.9166666666666667,3554.5042857142857,3466.1270967741934,3877.048387096774,3503.984331797235,3630.2638970814132,3719.7261358166925,109.88907136238757,108.11392726377203,100.72289550534622,108.55123228386587,106.64618234897937,100.99917377441373,48.0,85.0,0.0,0.0,4188.0,47.0,-0.1063829787234043,1,0,101.0
2021-04-01,AMAZONAS,15.0,7.0,4.0,6.0,29.0,3.0,0.0,265.0,3.0,8.0,1317.0,2871.0,599.0,3650.776,108.69857011543071,False,False,False,False,False,False,False,2021,4,2,1,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,1,2,33.0,42.0,51.0,41.0,5.0,42.0,9.00000000000239,126.0,42.666666666666664,6.831300510638682,256.0,26.333333333333332,18.02691590289241,316.0,-0.2142857142857143,-0.3529411764705882,-0.19512195121951215,-0.8825622775800712,3.5263605246161616,0,48.0,4822.0,0.0,1651.6666666666667,3245.3333333333335,1777.5,0.0,2.0,0.0,0.6666666666666666,1.0,0.5,3612.7683870967744,3491.3216129032257,3977.3933333333334,3552.8647619047624,3607.3560727086533,3697.7028024833594,111.86626676044791,107.65069822543798,86.8639942210713,109.80201211609115,108.16026701810152,101.92778804567222,29.0,48.0,0.0,0.0,4188.0,26.333333333333332,0.25316455696202533,1,0,113.0
2021-05-01,AMAZONAS,57.0,15.0,4.0,12.0,2203.0,3.0,0.0,265.0,3.0,8.0,1317.0,2871.0,599.0,3735.6661290322577,102.81271364105271,False,False,False,False,False,False,False,2021,5,2,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,2,15.0,33.0,42.0,39.0,6.0,30.0,13.747727084869133,90.0,38.333333333333336,13.291601358250718,230.0,27.166666666666668,17.161443747989544,326.0,-0.5454545454545454,-0.6428571428571428,-0.6153846153846154,2.0,2.772588722239781,0,29.0,85.0,0.0,54.0,2622.5,1779.9166666666667,0.0,0.0,0.0,0.0,1.0,0.5,3650.776,3554.5042857142857,3858.191612903226,3606.016224270353,3576.8540081925244,3670.484691372248,108.69857011543071,109.88907136238757,90.90201294320373,110.15130274608873,108.71479597752555,103.74733603686883,2203.0,29.0,0.0,0.0,4188.0,27.166666666666668,-0.4478527607361964,1,0,135.0
2021-06-01,AMAZONAS,101.0,25.0,7.0,19.0,5358.0,3.0,0.0,265.0,3.0,8.0,1317.0,2871.0,599.0,3685.0426666666667,110.52563329964312,False,False,False,False,False,False,False,2021,6,2,1,1.2246467991473532e-16,-1.0,0,1,0,1,0,0,0,2,57.0,15.0,33.0,50.0,5.0,35.0,21.071307505706518,105.0,41.333333333333336,15.344923156101249,248.0,31.416666666666668,17.748025925231246,377.0,2.8,0.7272727272727273,0.1399999999999999,8.5,4.060443010546419,0,2203.0,48.0,0.0,760.0,2248.1666666666665,1963.5,0.0,0.0,0.0,0.0,1.0,0.5,3735.6661290322577,3612.7683870967744,3701.6043333333337,3666.403505376344,3585.193918586789,3660.274234383001,102.81271364105271,111.86626676044791,95.49319728407704,107.79251683897711,108.17187456142148,104.73989442835625,5358.0,2203.0,0.0,0.0,4188.0,31.416666666666668,0.8143236074270557,1,0,135.0
2021-07-01,AMAZONAS,113.0,24.0,6.0,16.0,7338.0,3.0,2.0,265.0,3.0,8.0,1317.0,2871.0,599.0,3829.418064516129,111.93433937631593,False,False,False,False,False,False,False,2021,7,3,2,-0.4999999999999997,-0.8660254037844388,0,1,0,1,0,0,0,2,101.0,57.0,15.0,51.0,17.0,57.666666666666664,43.00387579432085,173.0,49.833333333333336,29.082067785263348,299.0,39.416666666666664,24.937953307193602,473.0,0.7719298245614035,5.733333333333333,0.9803921568627452,19.2,4.624972813284271,0,5358.0,29.0,0.0,2530.0,2090.8333333333335,2410.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,3685.0426666666667,3650.776,3657.8667741935483,3690.494931899642,3621.6798469022015,3658.8940954941113,110.52563329964312,108.69857011543071,98.84916555595854,107.34563901870884,108.5738255674,105.99259742965342,7340.0,5358.0,0.00027247956403269756,0.0,4188.0,39.416666666666664,1.5623678646934462,1,0,159.0
2021-08-01,AMAZONAS,135.0,35.0,5.0,27.0,7628.0,3.0,3.0,265.0,3.0,8.0,1317.0,2871.0,599.0,3881.183548387097,110.96611813928862,False,False,False,False,False,False,False,2021,8,3,2,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,2,113.0,101.0,57.0,42.0,14.0,90.33333333333333,29.484459183328617,271.0,60.166666666666664,38.92771078122437,361.0,47.416666666666664,31.601088397063762,569.0,0.11881188118811892,0.9824561403508771,1.6904761904761907,5.647058823529412,4.736198448394496,0,7338.0,2203.0,22.0,4966.333333333333,2510.1666666666665,3021.5,2.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3829.418064516129,3735.6661290322577,3783.025806451613,3750.0422867383513,3678.029255504352,3673.1900363543264,111.93433937631593,102.81271364105271,99.2817256894318,108.42422877233726,109.287765759213,107.08302858134988,7631.0,7340.0,0.00039313327217926875,0.00027247956403269756,4188.0,47.416666666666664,1.3831282952548332,1,0,243.0
2021-09-01,AMAZONAS,135.0,31.0,7.0,21.0,7678.0,3.0,0.0,265.0,3.0,8.0,1317.0,2871.0,599.0,3821.5376666666666,116.73529234643635,False,False,False,False,False,False,False,2021,9,3,2,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,135.0,113.0,101.0,33.0,13.0,116.33333333333333,17.24335620850443,349.0,75.66666666666667,47.76051367674611,454.0,57.5,38.51682041064269,690.0,0.19469026548672574,0.3366336633663367,3.090909090909091,8.642857142857142,4.912654885736052,0,7628.0,5358.0,1836.0,6774.666666666667,3767.3333333333335,3655.3333333333335,3.0,0.0,0.0,1.6666666666666667,0.8333333333333334,0.9166666666666666,3881.183548387097,3685.0426666666667,3750.2153333333335,3798.548093189964,3732.475799283154,3681.3698481822835,110.96611813928862,110.52563329964312,102.78175874571502,111.14203027174922,109.46727355536318,108.05672795217127,7678.0,7631.0,0.0,0.00039313327217926875,4188.0,57.5,1.347826086956522,1,0,219.0
2021-10-01,AMAZONAS,159.0,31.0,5.0,26.0,9000.0,3.0,2.0,265.0,3.0,8.0,1317.0,2871.0,599.0,3773.3841935483874,115.91385167763339,False,False,False,False,False,False,False,2021,10,4,2,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,1,135.0,135.0,113.0,15.0,41.0,127.66666666666667,12.701705922173096,383.0,92.66666666666667,47.68927202911208,556.0,67.66666666666667,41.67478708749598,812.0,0.0,0.19469026548672574,8.0,9.384615384615385,4.912654885736052,0,7678.0,7338.0,3766.0,7548.0,5039.0,4142.166666666667,0.0,2.0,0.0,1.6666666666666667,0.8333333333333334,0.9166666666666666,3821.5376666666666,3829.418064516129,3833.7883870967744,3844.046426523297,3767.2706792114695,3687.313375960062,116.73529234643635,111.93433937631593,105.37139635888644,113.21191662068031,110.27877781969458,109.21952241889805,9002.0,7678.0,0.00022217285047767163,0.0,4188.0,67.66666666666667,0.9950738916256157,1,0,200.0
2021-11-01,AMAZONAS,243.0,37.0,6.0,31.0,12075.0,3.0,7.0,265.0,3.0,8.0,1317.0,2871.0,599.0,3902.901,117.18682953278608,False,False,False,False,False,False,False,2021,11,4,2,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,1,0,2,159.0,135.0,135.0,57.0,39.0,143.0,13.85640646055218,429.0,116.66666666666667,35.449494589720906,700.0,77.5,48.21825380496725,930.0,0.1777777777777778,0.1777777777777778,1.789473684210526,2.8780487804878048,5.075173815233827,0,9000.0,7628.0,4449.0,8102.0,6534.166666666667,4578.333333333333,2.0,3.0,0.0,1.6666666666666667,1.1666666666666667,1.0833333333333333,3773.3841935483874,3881.183548387097,3685.6266666666666,3825.3684695340503,3787.7053781362006,3682.2796931643625,115.91385167763339,110.96611813928862,106.07024213767717,114.53842072111945,111.48132474672836,110.09806036212694,12082.0,9002.0,0.0005793742757821553,0.00022217285047767163,4188.0,77.5,1.0516129032258066,1,0,266.0
2021-12-01,AMAZONAS,219.0,50.0,9.0,31.0,14838.0,3.0,16.0,265.0,3.0,8.0,1317.0,2871.0,599.0,3963.1335483870967,119.06639297908572,False,False,False,False,False,False,False,2021,12,4,2,-2.4492935982947064e-16,1.0,0,0,1,1,0,0,0,2,243.0,159.0,135.0,101.0,50.0,179.0,56.70978751503155,537.0,147.66666666666666,50.82781390800368,886.0,94.5,66.06814663663748,1134.0,0.5283018867924529,0.8,1.4059405940594059,5.230769230769231,5.497168225293202,0,12075.0,7678.0,6302.0,9584.333333333334,8179.5,5213.833333333333,7.0,0.0,4.0,3.0,2.3333333333333335,1.6666666666666667,3902.901,3821.5376666666666,3466.1270967741934,3832.607620071685,3815.577856630825,3700.385887608807,117.18682953278608,116.73529234643635,108.11392726377203,116.6119911856186,113.87701072868391,111.0244426450527,14854.0,12082.0,0.0010771509357748754,0.0005793742757821553,4188.0,94.5,1.5714285714285716,1,0,281.0
2022-01-01,AMAZONAS,200.0,42.0,4.0,36.0,14331.0,3.0,6.0,364.0,4.0,9.0,1596.0,3396.0,933.0,3999.6161290322584,115.87433567520759,False,False,False,False,False,False,False,2022,1,1,1,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,0,2,219.0,243.0,159.0,113.0,51.0,207.0,43.266615305568166,621.0,167.33333333333334,51.9756353175856,1004.0,108.58333333333333,73.33293732675601,1303.0,-0.09876543209876543,0.37735849056603765,0.9380530973451326,3.38,5.393627546352361,0,14838.0,9000.0,4822.0,11971.0,9759.5,5925.166666666667,16.0,2.0,2.0,8.333333333333334,5.0,2.6666666666666665,3963.1335483870967,3773.3841935483874,3491.3216129032257,3879.806247311828,3861.926336917563,3741.803091909882,119.06639297908572,115.91385167763339,107.65069822543798,117.38902472983506,115.3004706752577,111.93714812132885,14337.0,14854.0,0.0004184975936388366,0.0010771509357748754,4992.0,108.58333333333333,1.016884113584037,1,0,298.0
2022-02-01,AMAZONAS,266.0,46.0,6.0,32.0,12109.0,3.0,21.0,364.0,4.0,9.0,1596.0,3396.0,933.0,3935.835714285714,117.40153189789653,False,False,False,False,False,False,False,2022,2,1,1,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,200.0,219.0,243.0,135.0,42.0,220.66666666666666,21.54839514519255,662.0,181.83333333333334,45.52105739838049,1091.0,121.0,75.2849133745826,1452.0,-0.08675799086757996,-0.17695473251028804,0.4814814814814814,2.9215686274509802,5.303304908059076,0,14331.0,12075.0,85.0,13748.0,10925.0,6717.583333333333,6.0,7.0,0.0,9.666666666666666,5.666666666666667,3.0,3999.6161290322584,3902.901,3554.5042857142857,3955.216892473118,3890.292681003584,3784.160968253969,115.87433567520759,117.18682953278608,109.88907136238757,117.37585272902646,115.95713672507297,112.62245124214299,12130.0,14337.0,0.0017312448474855729,0.0004184975936388366,4992.0,121.0,0.6528925619834711,1,0,287.0
