fecha,fecha_predicha,departamento,target,prediccion,error,error_abs,horizonte,meses_horizonte
2025-04-01,2025-07-01,BOLIVAR,7547.281,11672.98,-4125.69946875,4125.69946875,h3,3
2025-05-01,2025-08-01,BOLIVAR,8433.849,11040.603,-2606.7535390625,2606.7535390625,h3,3
2025-06-01,2025-09-01,BOLIVAR,8240.879,11559.289,-3318.410062499999,3318.410062499999,h3,3
2024-10-01,2025-01-01,BOYACA,787.0,925.01996,-138.01995849609375,138.01995849609375,h3,3
2024-11-01,2025-02-01,BOYACA,788.0,1021.186,-233.18597412109375,233.18597412109375,h3,3
2024-12-01,2025-03-01,BOYACA,646.0,1262.8077,-616.8077392578125,616.8077392578125,h3,3
2025-01-01,2025-04-01,BOYACA,634.0,890.3923,-256.39227294921875,256.39227294921875,h3,3
2025-02-01,2025-05-01,BOYACA,708.0,934.3319,-226.3319091796875,226.3319091796875,h3,3
2025-03-01,2025-06-01,BOYACA,736.0,966.04926,-230.04925537109375,230.04925537109375,h3,3
2025-04-01,2025-07-01,BOYACA,1150.0,957.86444,192.13555908203125,192.13555908203125,h3,3
2025-05-01,2025-08-01,BOYACA,875.0,941.70953,-66.70953369140625,66.70953369140625,h3,3
2025-06-01,2025-09-01,BOYACA,797.0,1064.7725,-267.7724609375,267.7724609375,h3,3
2024-10-01,2025-01-01,CALDAS,1265.0,1180.4496,84.5504150390625,84.5504150390625,h3,3
2024-11-01,2025-02-01,CALDAS,827.0,1160.5953,-333.5953369140625,333.5953369140625,h3,3
2024-12-01,2025-03-01,CALDAS,865.0,1544.348,-679.3480224609375,679.3480224609375,h3,3
2025-01-01,2025-04-01,CALDAS,984.0,1186.8983,-202.8983154296875,202.8983154296875,h3,3
2025-02-01,2025-05-01,CALDAS,975.0,1142.9297,-167.9296875,167.9296875,h3,3
2025-03-01,2025-06-01,CALDAS,1198.0,1271.9198,-73.9197998046875,73.9197998046875,h3,3
2025-04-01,2025-07-01,CALDAS,1388.0,1388.1213,-0.121337890625,0.121337890625,h3,3
2025-05-01,2025-08-01,CALDAS,1308.0,1327.7507,-19.750732421875,19.750732421875,h3,3
2025-06-01,2025-09-01,CALDAS,1093.0,1359.7585,-266.758544921875,266.758544921875,h3,3
2024-10-01,2025-01-01,CAQUETA,137.0,145.91513,-8.915130615234375,8.915130615234375,h3,3
2024-11-01,2025-02-01,CAQUETA,124.0,137.3354,-13.335403442382812,13.335403442382812,h3,3
2024-12-01,2025-03-01,CAQUETA,126.0,164.35696,-38.356964111328125,38.356964111328125,h3,3
2025-01-01,2025-04-01,CAQUETA,120.0,95.15256,24.847442626953125,24.847442626953125,h3,3
2025-02-01,2025-05-01,CAQUETA,57.0,113.06964,-56.06964111328125,56.06964111328125,h3,3
2025-03-01,2025-06-01,CAQUETA,134.0,153.71788,-19.717880249023438,19.717880249023438,h3,3
2025-04-01,2025-07-01,CAQUETA,134.0,159.70695,-25.706954956054688,25.706954956054688,h3,3
2025-05-01,2025-08-01,CAQUETA,97.0,122.50521,-25.505210876464844,25.505210876464844,h3,3
2025-06-01,2025-09-01,CAQUETA,94.0,122.95993,-28.959930419921875,28.959930419921875,h3,3
2024-10-01,2025-01-01,CASANARE,220.0,177.3979,42.60209655761719,42.60209655761719,h3,3
2024-11-01,2025-02-01,CASANARE,146.0,162.95734,-16.95733642578125,16.95733642578125,h3,3
2024-12-01,2025-03-01,CASANARE,149.0,211.73515,-62.73515319824219,62.73515319824219,h3,3
2025-01-01,2025-04-01,CASANARE,146.0,205.81923,-59.81922912597656,59.81922912597656,h3,3
2025-02-01,2025-05-01,CASANARE,100.0,249.08147,-149.0814666748047,149.0814666748047,h3,3
2025-03-01,2025-06-01,CASANARE,101.0,273.93024,-172.93023681640625,172.93023681640625,h3,3
2025-04-01,2025-07-01,CASANARE,171.0,284.02274,-113.02273559570312,113.02273559570312,h3,3
2025-05-01,2025-08-01,CASANARE,157.0,229.06216,-72.06216430664062,72.06216430664062,h3,3
2025-06-01,2025-09-01,CASANARE,103.0,193.45619,-90.45619201660156,90.45619201660156,h3,3
2024-10-01,2025-01-01,CAUCA,523.0,497.3487,25.65130615234375,25.65130615234375,h3,3
2024-11-01,2025-02-01,CAUCA,383.0,574.63684,-191.6368408203125,191.6368408203125,h3,3
2024-12-01,2025-03-01,CAUCA,404.0,788.8666,-384.8665771484375,384.8665771484375,h3,3
2025-01-01,2025-04-01,CAUCA,518.0,556.8734,-38.8734130859375,38.8734130859375,h3,3
2025-02-01,2025-05-01,CAUCA,375.0,401.108,-26.108001708984375,26.108001708984375,h3,3
2025-03-01,2025-06-01,CAUCA,544.0,482.06714,61.932861328125,61.932861328125,h3,3
2025-04-01,2025-07-01,CAUCA,571.0,609.86487,-38.8648681640625,38.8648681640625,h3,3
2025-05-01,2025-08-01,CAUCA,642.0,447.43256,194.56744384765625,194.56744384765625,h3,3
2025-06-01,2025-09-01,CAUCA,399.0,477.08228,-78.082275390625,78.082275390625,h3,3
2024-10-01,2025-01-01,CESAR,391.0,470.98834,-79.98834228515625,79.98834228515625,h3,3
2024-11-01,2025-02-01,CESAR,357.0,440.82474,-83.82473754882812,83.82473754882812,h3,3
2024-12-01,2025-03-01,CESAR,342.0,579.63556,-237.63555908203125,237.63555908203125,h3,3
2025-01-01,2025-04-01,CESAR,793.0,513.93146,279.06854248046875,279.06854248046875,h3,3
2025-02-01,2025-05-01,CESAR,707.0,497.7358,209.26419067382812,209.26419067382812,h3,3
2025-03-01,2025-06-01,CESAR,472.0,616.10016,-144.10015869140625,144.10015869140625,h3,3
2025-04-01,2025-07-01,CESAR,456.0,829.75665,-373.75665283203125,373.75665283203125,h3,3
2025-05-01,2025-08-01,CESAR,520.0,670.408,-150.40802001953125,150.40802001953125,h3,3
2025-06-01,2025-09-01,CESAR,342.0,592.0505,-250.05047607421875,250.05047607421875,h3,3
2024-10-01,2025-01-01,CHOCO,329.0,188.401,140.5989990234375,140.5989990234375,h3,3
2024-11-01,2025-02-01,CHOCO,296.0,202.89401,93.10598754882812,93.10598754882812,h3,3
2024-12-01,2025-03-01,CHOCO,304.0,279.7599,24.2401123046875,24.2401123046875,h3,3
2025-01-01,2025-04-01,CHOCO,280.0,324.38425,-44.384246826171875,44.384246826171875,h3,3
2025-02-01,2025-05-01,CHOCO,293.0,328.45584,-35.455841064453125,35.455841064453125,h3,3
2025-03-01,2025-06-01,CHOCO,278.0,374.9493,-96.94931030273438,96.94931030273438,h3,3
2025-04-01,2025-07-01,CHOCO,185.0,298.43253,-113.43252563476562,113.43252563476562,h3,3
2025-05-01,2025-08-01,CHOCO,327.0,347.54175,-20.541748046875,20.541748046875,h3,3
2025-06-01,2025-09-01,CHOCO,213.0,252.63986,-39.639862060546875,39.639862060546875,h3,3
2024-10-01,2025-01-01,CORDOBA,340.0,493.98434,-153.98434448242188,153.98434448242188,h3,3
2024-11-01,2025-02-01,CORDOBA,373.0,481.38348,-108.38348388671875,108.38348388671875,h3,3
2024-12-01,2025-03-01,CORDOBA,786.0,564.38367,221.6163330078125,221.6163330078125,h3,3
2025-01-01,2025-04-01,CORDOBA,328.0,389.92413,-61.92413330078125,61.92413330078125,h3,3
2025-02-01,2025-05-01,CORDOBA,649.0,407.17883,241.8211669921875,241.8211669921875,h3,3
2025-03-01,2025-06-01,CORDOBA,870.0,801.36804,68.6319580078125,68.6319580078125,h3,3
2025-04-01,2025-07-01,CORDOBA,479.0,576.5837,-97.58367919921875,97.58367919921875,h3,3
2025-05-01,2025-08-01,CORDOBA,448.0,640.7465,-192.74652099609375,192.74652099609375,h3,3
2025-06-01,2025-09-01,CORDOBA,324.0,947.93787,-623.9378662109375,623.9378662109375,h3,3
2024-10-01,2025-01-01,CUNDINAMARCA,2394.0,3034.1785,-640.178466796875,640.178466796875,h3,3
2024-11-01,2025-02-01,CUNDINAMARCA,2370.0,2939.145,-569.14501953125,569.14501953125,h3,3
2024-12-01,2025-03-01,CUNDINAMARCA,2227.0,3003.012,-776.011962890625,776.011962890625,h3,3
2025-01-01,2025-04-01,CUNDINAMARCA,2650.0,2618.551,31.448974609375,31.448974609375,h3,3
2025-02-01,2025-05-01,CUNDINAMARCA,2814.0,2667.304,146.696044921875,146.696044921875,h3,3
2025-03-01,2025-06-01,CUNDINAMARCA,2891.0,3226.7869,-335.786865234375,335.786865234375,h3,3
2025-04-01,2025-07-01,CUNDINAMARCA,3455.0,2965.7385,489.261474609375,489.261474609375,h3,3
2025-05-01,2025-08-01,CUNDINAMARCA,3298.0,2800.4807,497.519287109375,497.519287109375,h3,3
2025-06-01,2025-09-01,CUNDINAMARCA,2088.0,2692.5193,-604.519287109375,604.519287109375,h3,3
2024-10-01,2025-01-01,GUAINIA,16.0,17.326021,-1.3260211944580078,1.3260211944580078,h3,3
2024-11-01,2025-02-01,GUAINIA,20.0,8.805466,11.194534301757812,11.194534301757812,h3,3
2024-12-01,2025-03-01,GUAINIA,18.0,4.715051,13.284948825836182,13.284948825836182,h3,3
2025-01-01,2025-04-01,GUAINIA,12.0,4.3215566,7.678443431854248,7.678443431854248,h3,3
2025-02-01,2025-05-01,GUAINIA,9.0,16.382277,-7.38227653503418,7.38227653503418,h3,3
2025-03-01,2025-06-01,GUAINIA,6.0,29.120516,-23.120515823364258,23.120515823364258,h3,3
2025-04-01,2025-07-01,GUAINIA,7.0,34.56775,-27.5677490234375,27.5677490234375,h3,3
2025-05-01,2025-08-01,GUAINIA,19.0,7.835314,11.16468620300293,11.16468620300293,h3,3
2025-06-01,2025-09-01,GUAINIA,7.0,11.828118,-4.828118324279785,4.828118324279785,h3,3
2024-10-01,2025-01-01,GUAVIARE,12.0,10.72706,1.272939682006836,1.272939682006836,h3,3
2024-11-01,2025-02-01,GUAVIARE,7.0,0.5086437,6.491356313228607,6.491356313228607,h3,3
2024-12-01,2025-03-01,GUAVIARE,16.0,12.870705,3.1292953491210938,3.1292953491210938,h3,3
2025-01-01,2025-04-01,GUAVIARE,5.0,1.6567497,3.343250274658203,3.343250274658203,h3,3
2025-02-01,2025-05-01,GUAVIARE,10.0,0.0,10.0,10.0,h3,3
2025-03-01,2025-06-01,GUAVIARE,11.0,20.706835,-9.70683479309082,9.70683479309082,h3,3
2025-04-01,2025-07-01,GUAVIARE,9.0,20.883764,-11.883764266967773,11.883764266967773,h3,3
2025-05-01,2025-08-01,GUAVIARE,14.0,7.601265,6.398735046386719,6.398735046386719,h3,3
2025-06-01,2025-09-01,GUAVIARE,9.0,10.153957,-1.1539573669433594,1.1539573669433594,h3,3
2024-10-01,2025-01-01,HUILA,426.0,580.6693,-154.6693115234375,154.6693115234375,h3,3
2024-11-01,2025-02-01,HUILA,415.0,626.87714,-211.87713623046875,211.87713623046875,h3,3
2024-12-01,2025-03-01,HUILA,441.0,812.21924,-371.21923828125,371.21923828125,h3,3
2025-01-01,2025-04-01,HUILA,416.0,694.7629,-278.76287841796875,278.76287841796875,h3,3
2025-02-01,2025-05-01,HUILA,400.0,725.0933,-325.09332275390625,325.09332275390625,h3,3
2025-03-01,2025-06-01,HUILA,945.0,811.8885,133.11151123046875,133.11151123046875,h3,3
2025-04-01,2025-07-01,HUILA,578.0,806.07587,-228.07586669921875,228.07586669921875,h3,3
2025-05-01,2025-08-01,HUILA,519.0,654.6251,-135.6251220703125,135.6251220703125,h3,3
2025-06-01,2025-09-01,HUILA,415.0,1062.63,-647.6300048828125,647.6300048828125,h3,3
2024-10-01,2025-01-01,LA GUAJIRA,1039.0,892.63257,146.367431640625,146.367431640625,h3,3
2024-11-01,2025-02-01,LA GUAJIRA,1045.0,1052.177,-7.177001953125,7.177001953125,h3,3
2024-12-01,2025-03-01,LA GUAJIRA,1184.0,1347.23,-163.22998046875,163.22998046875,h3,3
2025-01-01,2025-04-01,LA GUAJIRA,1076.0,992.41235,83.587646484375,83.587646484375,h3,3
2025-02-01,2025-05-01,LA GUAJIRA,1070.0,1045.3771,24.6229248046875,24.6229248046875,h3,3
2025-03-01,2025-06-01,LA GUAJIRA,1178.0,1226.0405,-48.04052734375,48.04052734375,h3,3
2025-04-01,2025-07-01,LA GUAJIRA,1163.0,1270.3158,-107.3157958984375,107.3157958984375,h3,3
2025-05-01,2025-08-01,LA GUAJIRA,1195.0,1159.0369,35.963134765625,35.963134765625,h3,3
2025-06-01,2025-09-01,LA GUAJIRA,979.0,1315.4341,-336.43408203125,336.43408203125,h3,3
2024-10-01,2025-01-01,MAGDALENA,5346.095,4875.4814,470.61355468750025,470.61355468750025,h3,3
2024-11-01,2025-02-01,MAGDALENA,5373.46,5157.6787,215.78128906250004,215.78128906250004,h3,3
2024-12-01,2025-03-01,MAGDALENA,5346.472,6991.7173,-1645.2452851562502,1645.2452851562502,h3,3
2025-01-01,2025-04-01,MAGDALENA,4382.336,6929.0933,-2546.7572617187498,2546.7572617187498,h3,3
2025-02-01,2025-05-01,MAGDALENA,4315.073,4709.3926,-394.3195781249997,394.3195781249997,h3,3
2025-03-01,2025-06-01,MAGDALENA,3618.147,5023.4536,-1405.30661328125,1405.30661328125,h3,3
2025-04-01,2025-07-01,MAGDALENA,5007.399,5151.9683,-144.56926171874966,144.56926171874966,h3,3
2025-05-01,2025-08-01,MAGDALENA,4618.259,5077.4106,-459.15164453125,459.15164453125,h3,3
2025-06-01,2025-09-01,MAGDALENA,4449.0,4905.653,-456.65283203125,456.65283203125,h3,3
2024-10-01,2025-01-01,META,824.0,740.76337,83.23663330078125,83.23663330078125,h3,3
2024-11-01,2025-02-01,META,640.0,653.47205,-13.4720458984375,13.4720458984375,h3,3
2024-12-01,2025-03-01,META,590.0,1018.23975,-428.23974609375,428.23974609375,h3,3
2025-01-01,2025-04-01,META,535.0,857.0024,-322.00238037109375,322.00238037109375,h3,3
2025-02-01,2025-05-01,META,585.0,767.8989,-182.89892578125,182.89892578125,h3,3
2025-03-01,2025-06-01,META,674.0,768.2403,-94.24029541015625,94.24029541015625,h3,3
2025-04-01,2025-07-01,META,927.0,842.907,84.093017578125,84.093017578125,h3,3
2025-05-01,2025-08-01,META,836.0,750.15924,85.84075927734375,85.84075927734375,h3,3
2025-06-01,2025-09-01,META,586.0,745.6545,-159.65447998046875,159.65447998046875,h3,3
2024-10-01,2025-01-01,NARINO,1538.0,1224.9597,313.040283203125,313.040283203125,h3,3
2024-11-01,2025-02-01,NARINO,1128.0,1339.3661,-211.3660888671875,211.3660888671875,h3,3
2024-12-01,2025-03-01,NARINO,1241.0,1586.1519,-345.15185546875,345.15185546875,h3,3
2025-01-01,2025-04-01,NARINO,1027.0,1600.2743,-573.2742919921875,573.2742919921875,h3,3
2025-02-01,2025-05-01,NARINO,1030.0,1263.3118,-233.311767578125,233.311767578125,h3,3
2025-03-01,2025-06-01,NARINO,1056.0,1282.789,-226.7889404296875,226.7889404296875,h3,3
2025-04-01,2025-07-01,NARINO,1581.0,1345.3179,235.68212890625,235.68212890625,h3,3
2025-05-01,2025-08-01,NARINO,1860.0,1268.232,591.7679443359375,591.7679443359375,h3,3
2025-06-01,2025-09-01,NARINO,1153.0,1276.2075,-123.20751953125,123.20751953125,h3,3
2024-10-01,2025-01-01,NORTE DE SANTANDER,4219.045,4398.5894,-179.54435546874993,179.54435546874993,h3,3
2024-11-01,2025-02-01,NORTE DE SANTANDER,4074.677,3759.2522,315.42480273437513,315.42480273437513,h3,3
2024-12-01,2025-03-01,NORTE DE SANTANDER,3922.044,3626.5374,295.50664648437487,295.50664648437487,h3,3
2025-01-01,2025-04-01,NORTE DE SANTANDER,3927.573,3201.0144,726.5585957031249,726.5585957031249,h3,3
2025-02-01,2025-05-01,NORTE DE SANTANDER,5034.646,2965.8855,2068.7605019531247,2068.7605019531247,h3,3
2025-03-01,2025-06-01,NORTE DE SANTANDER,3242.25,3066.6492,175.600830078125,175.600830078125,h3,3
2025-04-01,2025-07-01,NORTE DE SANTANDER,4626.791,3540.8577,1085.9333339843752,1085.9333339843752,h3,3
2025-05-01,2025-08-01,NORTE DE SANTANDER,4179.982,3648.6218,531.360173828125,531.360173828125,h3,3
2025-06-01,2025-09-01,NORTE DE SANTANDER,3761.535,3496.18,265.35506835937485,265.35506835937485,h3,3
2024-10-01,2025-01-01,PUTUMAYO,265.0,160.47107,104.5289306640625,104.5289306640625,h3,3
2024-11-01,2025-02-01,PUTUMAYO,187.0,184.39098,2.6090240478515625,2.6090240478515625,h3,3
2024-12-01,2025-03-01,PUTUMAYO,226.0,162.17659,63.82341003417969,63.82341003417969,h3,3
2025-01-01,2025-04-01,PUTUMAYO,158.0,149.93753,8.062469482421875,8.062469482421875,h3,3
2025-02-01,2025-05-01,PUTUMAYO,113.0,142.02979,-29.02978515625,29.02978515625,h3,3
2025-03-01,2025-06-01,PUTUMAYO,127.0,224.4223,-97.42230224609375,97.42230224609375,h3,3
2025-04-01,2025-07-01,PUTUMAYO,157.0,223.51534,-66.51533508300781,66.51533508300781,h3,3
2025-05-01,2025-08-01,PUTUMAYO,185.0,160.6596,24.34039306640625,24.34039306640625,h3,3
2025-06-01,2025-09-01,PUTUMAYO,108.0,162.07028,-54.070281982421875,54.070281982421875,h3,3
2024-10-01,2025-01-01,QUINDIO,2298.0,2544.6226,-246.62255859375,246.62255859375,h3,3
2024-11-01,2025-02-01,QUINDIO,2640.0,2523.584,116.416015625,116.416015625,h3,3
2024-12-01,2025-03-01,QUINDIO,2382.0,2652.829,-270.8291015625,270.8291015625,h3,3
2025-01-01,2025-04-01,QUINDIO,2370.0,2365.947,4.052978515625,4.052978515625,h3,3
2025-02-01,2025-05-01,QUINDIO,2213.0,2478.8008,-265.80078125,265.80078125,h3,3
2025-03-01,2025-06-01,QUINDIO,2806.0,2749.552,56.447998046875,56.447998046875,h3,3
2025-04-01,2025-07-01,QUINDIO,2694.029,2874.9714,-180.942435546875,180.942435546875,h3,3
2025-05-01,2025-08-01,QUINDIO,3715.0,2839.7263,875.273681640625,875.273681640625,h3,3
2025-06-01,2025-09-01,QUINDIO,2111.0,2743.0552,-632.05517578125,632.05517578125,h3,3
2024-10-01,2025-01-01,RISARALDA,3033.303,3357.7495,-324.4465117187501,324.4465117187501,h3,3
2024-11-01,2025-02-01,RISARALDA,2812.211,3231.716,-419.5050644531252,419.5050644531252,h3,3
2024-12-01,2025-03-01,RISARALDA,2504.471,3485.8179,-981.34687109375,981.34687109375,h3,3
2025-01-01,2025-04-01,RISARALDA,2779.102,2714.6797,64.42231249999986,64.42231249999986,h3,3
2025-02-01,2025-05-01,RISARALDA,2260.278,2752.5112,-492.2332304687502,492.2332304687502,h3,3
2025-03-01,2025-06-01,RISARALDA,2915.094,3033.4275,-118.33349023437495,118.33349023437495,h3,3
2025-04-01,2025-07-01,RISARALDA,3736.376,3363.4585,372.9175039062502,372.9175039062502,h3,3
2025-05-01,2025-08-01,RISARALDA,4284.996,3267.2266,1017.7694375000001,1017.7694375000001,h3,3
2025-06-01,2025-09-01,RISARALDA,2834.125,3139.1929,-305.06787109375,305.06787109375,h3,3
2024-10-01,2025-01-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3553.142,3588.6763,-35.534269531250175,35.534269531250175,h3,3
2024-11-01,2025-02-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3379.663,3570.9836,-191.320642578125,191.320642578125,h3,3
2024-12-01,2025-03-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4014.696,3732.2922,282.4037636718749,282.4037636718749,h3,3
2025-01-01,2025-04-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3202.526,3064.5083,138.01769921874984,138.01769921874984,h3,3
2025-02-01,2025-05-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",2945.645,3095.091,-149.44606445312502,149.44606445312502,h3,3
2025-03-01,2025-06-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4319.86,3465.485,854.3748925781247,854.3748925781247,h3,3
2025-04-01,2025-07-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",2394.25,3514.233,-1119.98291015625,1119.98291015625,h3,3
2025-05-01,2025-08-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3820.677,3560.0132,260.66381640625013,260.66381640625013,h3,3
2025-06-01,2025-09-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",2677.491,3764.8354,-1087.34444921875,1087.34444921875,h3,3
2024-10-01,2025-01-01,SANTANDER,3036.0,3262.459,-226.458984375,226.458984375,h3,3
2024-11-01,2025-02-01,SANTANDER,2275.0,3382.7485,-1107.74853515625,1107.74853515625,h3,3
2024-12-01,2025-03-01,SANTANDER,3139.0,3443.4924,-304.492431640625,304.492431640625,h3,3
2025-01-01,2025-04-01,SANTANDER,2682.0,3063.8608,-381.86083984375,381.86083984375,h3,3
2025-02-01,2025-05-01,SANTANDER,2682.0,2813.7976,-131.797607421875,131.797607421875,h3,3
2025-03-01,2025-06-01,SANTANDER,2284.019,3268.958,-984.9390078125002,984.9390078125002,h3,3
2025-04-01,2025-07-01,SANTANDER,3517.0,3653.2266,-136.2265625,136.2265625,h3,3
2025-05-01,2025-08-01,SANTANDER,3067.0,3504.6587,-437.65869140625,437.65869140625,h3,3
2025-06-01,2025-09-01,SANTANDER,2486.0,3481.764,-995.763916015625,995.763916015625,h3,3
2024-10-01,2025-01-01,SUCRE,206.0,235.88077,-29.880767822265625,29.880767822265625,h3,3
2024-11-01,2025-02-01,SUCRE,196.0,179.77444,16.225555419921875,16.225555419921875,h3,3
2024-12-01,2025-03-01,SUCRE,205.0,412.8395,-207.83950805664062,207.83950805664062,h3,3
2025-01-01,2025-04-01,SUCRE,209.0,226.79156,-17.79156494140625,17.79156494140625,h3,3
2025-02-01,2025-05-01,SUCRE,192.0,237.5542,-45.55419921875,45.55419921875,h3,3
2025-03-01,2025-06-01,SUCRE,240.0,299.5383,-59.538299560546875,59.538299560546875,h3,3
2025-04-01,2025-07-01,SUCRE,297.0,312.1099,-15.109893798828125,15.109893798828125,h3,3
2025-05-01,2025-08-01,SUCRE,167.0,288.28702,-121.28701782226562,121.28701782226562,h3,3
2025-06-01,2025-09-01,SUCRE,155.0,260.39795,-105.39794921875,105.39794921875,h3,3
