fecha,fecha_predicha,departamento,target,prediccion,error,error_abs,horizonte,meses_horizonte
2025-02-01,2025-03-01,ARAUCA,85.0,133.61398,-48.613983154296875,48.613983154296875,h1,1
2025-03-01,2025-04-01,ARAUCA,95.0,92.49375,2.5062484741210938,2.5062484741210938,h1,1
2025-04-01,2025-05-01,ARAUCA,63.0,97.17728,-34.177276611328125,34.177276611328125,h1,1
2025-05-01,2025-06-01,ARAUCA,80.0,98.763985,-18.76398468017578,18.76398468017578,h1,1
2025-06-01,2025-07-01,ARAUCA,78.0,156.39333,-78.39332580566406,78.39332580566406,h1,1
2025-07-01,2025-08-01,ARAUCA,85.0,99.77098,-14.770980834960938,14.770980834960938,h1,1
2025-08-01,2025-09-01,ARAUCA,86.0,99.80063,-13.800628662109375,13.800628662109375,h1,1
2024-12-01,2025-01-01,ATLANTICO,4712.804,4976.417,-263.6129921874999,263.6129921874999,h1,1
2025-01-01,2025-02-01,ATLANTICO,5991.48,5837.1143,154.36574218749956,154.36574218749956,h1,1
2025-02-01,2025-03-01,ATLANTICO,4713.423,5133.6533,-420.2303203125002,420.2303203125002,h1,1
2025-03-01,2025-04-01,ATLANTICO,3902.756,5205.96,-1303.2039609375001,1303.2039609375001,h1,1
2025-04-01,2025-05-01,ATLANTICO,3674.134,4535.11,-860.97586328125,860.97586328125,h1,1
2025-05-01,2025-06-01,ATLANTICO,4930.079,5001.734,-71.65488671875028,71.65488671875028,h1,1
2025-06-01,2025-07-01,ATLANTICO,4840.081,5085.2173,-245.13628515624987,245.13628515624987,h1,1
2025-07-01,2025-08-01,ATLANTICO,5148.363,5026.6987,121.66426953125028,121.66426953125028,h1,1
2025-08-01,2025-09-01,ATLANTICO,3984.588,5090.635,-1106.0467656249998,1106.0467656249998,h1,1
2024-12-01,2025-01-01,BOGOTA D.C.,14630.587,13305.989,1324.5977421874995,1324.5977421874995,h1,1
2025-01-01,2025-02-01,BOGOTA D.C.,13839.518,14265.306,-425.78766406249997,425.78766406249997,h1,1
2025-02-01,2025-03-01,BOGOTA D.C.,14612.969,13372.898,1240.0705624999991,1240.0705624999991,h1,1
2025-03-01,2025-04-01,BOGOTA D.C.,12898.67,14070.117,-1171.4471875,1171.4471875,h1,1
2025-04-01,2025-05-01,BOGOTA D.C.,12805.82,13338.688,-532.8684765625003,532.8684765625003,h1,1
2025-05-01,2025-06-01,BOGOTA D.C.,12749.195,13212.421,-463.2258984375003,463.2258984375003,h1,1
2025-06-01,2025-07-01,BOGOTA D.C.,13926.205,13261.178,665.0272656249999,665.0272656249999,h1,1
2025-07-01,2025-08-01,BOGOTA D.C.,13697.02,13629.292,67.72800781250044,67.72800781250044,h1,1
2025-08-01,2025-09-01,BOGOTA D.C.,12840.289,13047.164,-206.87506249999933,206.87506249999933,h1,1
2024-12-01,2025-01-01,BOLIVAR,12123.907,11823.593,300.31422656249924,300.31422656249924,h1,1
2025-01-01,2025-02-01,BOLIVAR,11315.376,11450.462,-135.0859140624998,135.0859140624998,h1,1
2025-02-01,2025-03-01,BOLIVAR,11889.379,11745.033,144.34579687500081,144.34579687500081,h1,1
2025-03-01,2025-04-01,BOLIVAR,8128.382,11664.061,-3535.6785468750004,3535.6785468750004,h1,1
2025-04-01,2025-05-01,BOLIVAR,9072.283,10364.772,-1292.4894609375006,1292.4894609375006,h1,1
2025-05-01,2025-06-01,BOLIVAR,9633.944,10975.002,-1341.0579531250005,1341.0579531250005,h1,1
2025-06-01,2025-07-01,BOLIVAR,7547.281,11046.459,-3499.177984375,3499.177984375,h1,1
2025-07-01,2025-08-01,BOLIVAR,8433.849,10058.777,-1624.9283437499998,1624.9283437499998,h1,1
2025-08-01,2025-09-01,BOLIVAR,8240.879,10208.669,-1967.7899453124992,1967.7899453124992,h1,1
2024-12-01,2025-01-01,BOYACA,787.0,972.0354,-185.035400390625,185.035400390625,h1,1
2025-01-01,2025-02-01,BOYACA,788.0,943.29675,-155.2967529296875,155.2967529296875,h1,1
2025-02-01,2025-03-01,BOYACA,646.0,994.78955,-348.78955078125,348.78955078125,h1,1
2025-03-01,2025-04-01,BOYACA,634.0,801.0059,-167.00592041015625,167.00592041015625,h1,1
2025-04-01,2025-05-01,BOYACA,708.0,1006.1169,-298.11688232421875,298.11688232421875,h1,1
2025-05-01,2025-06-01,BOYACA,736.0,1207.6995,-471.699462890625,471.699462890625,h1,1
2025-06-01,2025-07-01,BOYACA,1150.0,1026.1643,123.835693359375,123.835693359375,h1,1
2025-07-01,2025-08-01,BOYACA,875.0,1238.5322,-363.5322265625,363.5322265625,h1,1
2025-08-01,2025-09-01,BOYACA,797.0,1023.86523,-226.865234375,226.865234375,h1,1
2024-12-01,2025-01-01,CALDAS,1265.0,1832.0367,-567.0367431640625,567.0367431640625,h1,1
2025-01-01,2025-02-01,CALDAS,827.0,1198.3188,-371.31884765625,371.31884765625,h1,1
2025-02-01,2025-03-01,CALDAS,865.0,1174.2008,-309.2008056640625,309.2008056640625,h1,1
2025-03-01,2025-04-01,CALDAS,984.0,996.0445,-12.04449462890625,12.04449462890625,h1,1
2025-04-01,2025-05-01,CALDAS,975.0,1151.4135,-176.4134521484375,176.4134521484375,h1,1
2025-05-01,2025-06-01,CALDAS,1198.0,1397.866,-199.865966796875,199.865966796875,h1,1
2025-06-01,2025-07-01,CALDAS,1388.0,1349.5858,38.4141845703125,38.4141845703125,h1,1
2025-07-01,2025-08-01,CALDAS,1308.0,1424.4048,-116.40478515625,116.40478515625,h1,1
2025-08-01,2025-09-01,CALDAS,1093.0,1342.414,-249.4139404296875,249.4139404296875,h1,1
2024-12-01,2025-01-01,CAQUETA,137.0,142.54099,-5.540985107421875,5.540985107421875,h1,1
2025-01-01,2025-02-01,CAQUETA,124.0,129.71193,-5.7119293212890625,5.7119293212890625,h1,1
2025-02-01,2025-03-01,CAQUETA,126.0,146.72234,-20.722335815429688,20.722335815429688,h1,1
2025-03-01,2025-04-01,CAQUETA,120.0,103.33405,16.66594696044922,16.66594696044922,h1,1
2025-04-01,2025-05-01,CAQUETA,57.0,103.051025,-46.051025390625,46.051025390625,h1,1
2025-05-01,2025-06-01,CAQUETA,134.0,102.968285,31.031715393066406,31.031715393066406,h1,1
2025-06-01,2025-07-01,CAQUETA,134.0,167.8119,-33.81190490722656,33.81190490722656,h1,1
2025-07-01,2025-08-01,CAQUETA,97.0,135.56335,-38.5633544921875,38.5633544921875,h1,1
2025-08-01,2025-09-01,CAQUETA,94.0,114.63778,-20.637779235839844,20.637779235839844,h1,1
2024-12-01,2025-01-01,CASANARE,220.0,223.49121,-3.4912109375,3.4912109375,h1,1
2025-01-01,2025-02-01,CASANARE,146.0,199.11568,-53.11567687988281,53.11567687988281,h1,1
2025-02-01,2025-03-01,CASANARE,149.0,248.85747,-99.85746765136719,99.85746765136719,h1,1
2025-03-01,2025-04-01,CASANARE,146.0,158.4143,-12.414306640625,12.414306640625,h1,1
2025-04-01,2025-05-01,CASANARE,100.0,162.23161,-62.23161315917969,62.23161315917969,h1,1
2025-05-01,2025-06-01,CASANARE,101.0,194.90895,-93.90895080566406,93.90895080566406,h1,1
2025-06-01,2025-07-01,CASANARE,171.0,227.87505,-56.87504577636719,56.87504577636719,h1,1
2025-07-01,2025-08-01,CASANARE,157.0,173.02168,-16.021682739257812,16.021682739257812,h1,1
2025-08-01,2025-09-01,CASANARE,103.0,173.81303,-70.81303405761719,70.81303405761719,h1,1
2024-12-01,2025-01-01,CAUCA,523.0,530.5204,-7.5203857421875,7.5203857421875,h1,1
2025-01-01,2025-02-01,CAUCA,383.0,518.7337,-135.73370361328125,135.73370361328125,h1,1
2025-02-01,2025-03-01,CAUCA,404.0,440.3713,-36.371307373046875,36.371307373046875,h1,1
2025-03-01,2025-04-01,CAUCA,518.0,407.55502,110.44497680664062,110.44497680664062,h1,1
2025-04-01,2025-05-01,CAUCA,375.0,539.43536,-164.43536376953125,164.43536376953125,h1,1
2025-05-01,2025-06-01,CAUCA,544.0,450.1099,93.89010620117188,93.89010620117188,h1,1
2025-06-01,2025-07-01,CAUCA,571.0,581.37335,-10.37335205078125,10.37335205078125,h1,1
2025-07-01,2025-08-01,CAUCA,642.0,542.58875,99.4112548828125,99.4112548828125,h1,1
2025-08-01,2025-09-01,CAUCA,399.0,639.42224,-240.4222412109375,240.4222412109375,h1,1
2024-12-01,2025-01-01,CESAR,391.0,536.56793,-145.56793212890625,145.56793212890625,h1,1
2025-01-01,2025-02-01,CESAR,357.0,393.3647,-36.36468505859375,36.36468505859375,h1,1
2025-02-01,2025-03-01,CESAR,342.0,483.27673,-141.2767333984375,141.2767333984375,h1,1
2025-03-01,2025-04-01,CESAR,793.0,417.69553,375.3044738769531,375.3044738769531,h1,1
2025-04-01,2025-05-01,CESAR,707.0,597.31104,109.68896484375,109.68896484375,h1,1
2025-05-01,2025-06-01,CESAR,472.0,747.2704,-275.2703857421875,275.2703857421875,h1,1
2025-06-01,2025-07-01,CESAR,456.0,551.4394,-95.43939208984375,95.43939208984375,h1,1
2025-07-01,2025-08-01,CESAR,520.0,531.5549,-11.55487060546875,11.55487060546875,h1,1
2025-08-01,2025-09-01,CESAR,342.0,550.04724,-208.0472412109375,208.0472412109375,h1,1
2024-12-01,2025-01-01,CHOCO,329.0,253.46523,75.53477478027344,75.53477478027344,h1,1
2025-01-01,2025-02-01,CHOCO,296.0,389.82285,-93.82284545898438,93.82284545898438,h1,1
2025-02-01,2025-03-01,CHOCO,304.0,316.34097,-12.340972900390625,12.340972900390625,h1,1
2025-03-01,2025-04-01,CHOCO,280.0,268.74454,11.255462646484375,11.255462646484375,h1,1
2025-04-01,2025-05-01,CHOCO,293.0,268.70413,24.295867919921875,24.295867919921875,h1,1
2025-05-01,2025-06-01,CHOCO,278.0,342.5658,-64.5657958984375,64.5657958984375,h1,1
2025-06-01,2025-07-01,CHOCO,185.0,304.35678,-119.35678100585938,119.35678100585938,h1,1
2025-07-01,2025-08-01,CHOCO,327.0,182.08072,144.91928100585938,144.91928100585938,h1,1
2025-08-01,2025-09-01,CHOCO,213.0,417.58932,-204.58932495117188,204.58932495117188,h1,1
2024-12-01,2025-01-01,CORDOBA,340.0,567.5797,-227.5797119140625,227.5797119140625,h1,1
2025-01-01,2025-02-01,CORDOBA,373.0,447.16183,-74.16183471679688,74.16183471679688,h1,1
2025-02-01,2025-03-01,CORDOBA,786.0,508.81744,277.18255615234375,277.18255615234375,h1,1
2025-03-01,2025-04-01,CORDOBA,328.0,625.82996,-297.8299560546875,297.8299560546875,h1,1
2025-04-01,2025-05-01,CORDOBA,649.0,406.5724,242.4276123046875,242.4276123046875,h1,1
2025-05-01,2025-06-01,CORDOBA,870.0,729.6201,140.3798828125,140.3798828125,h1,1
2025-06-01,2025-07-01,CORDOBA,479.0,847.30597,-368.30596923828125,368.30596923828125,h1,1
2025-07-01,2025-08-01,CORDOBA,448.0,532.87,-84.8699951171875,84.8699951171875,h1,1
2025-08-01,2025-09-01,CORDOBA,324.0,589.6951,-265.69512939453125,265.69512939453125,h1,1
2024-12-01,2025-01-01,CUNDINAMARCA,2394.0,2453.853,-59.85302734375,59.85302734375,h1,1
2025-01-01,2025-02-01,CUNDINAMARCA,2370.0,3257.007,-887.007080078125,887.007080078125,h1,1
2025-02-01,2025-03-01,CUNDINAMARCA,2227.0,3530.0046,-1303.004638671875,1303.004638671875,h1,1
2025-03-01,2025-04-01,CUNDINAMARCA,2650.0,3091.4697,-441.4697265625,441.4697265625,h1,1
2025-04-01,2025-05-01,CUNDINAMARCA,2814.0,3414.964,-600.964111328125,600.964111328125,h1,1
2025-05-01,2025-06-01,CUNDINAMARCA,2891.0,3571.4355,-680.435546875,680.435546875,h1,1
2025-06-01,2025-07-01,CUNDINAMARCA,3455.0,3399.9998,55.000244140625,55.000244140625,h1,1
2025-07-01,2025-08-01,CUNDINAMARCA,3298.0,3627.979,-329.97900390625,329.97900390625,h1,1
2025-08-01,2025-09-01,CUNDINAMARCA,2088.0,3334.0928,-1246.0927734375,1246.0927734375,h1,1
2024-12-01,2025-01-01,GUAINIA,16.0,0.0,16.0,16.0,h1,1
2025-01-01,2025-02-01,GUAINIA,20.0,32.255398,-12.25539779663086,12.25539779663086,h1,1
2025-02-01,2025-03-01,GUAINIA,18.0,43.81189,-25.8118896484375,25.8118896484375,h1,1
2025-03-01,2025-04-01,GUAINIA,12.0,17.820726,-5.82072639465332,5.82072639465332,h1,1
2025-04-01,2025-05-01,GUAINIA,9.0,16.558674,-7.558673858642578,7.558673858642578,h1,1
2025-05-01,2025-06-01,GUAINIA,6.0,32.138607,-26.138607025146484,26.138607025146484,h1,1
2025-06-01,2025-07-01,GUAINIA,7.0,36.32875,-29.328750610351562,29.328750610351562,h1,1
2025-07-01,2025-08-01,GUAINIA,19.0,20.757174,-1.7571735382080078,1.7571735382080078,h1,1
2025-08-01,2025-09-01,GUAINIA,7.0,30.660868,-23.66086769104004,23.66086769104004,h1,1
2024-12-01,2025-01-01,GUAVIARE,12.0,0.0,12.0,12.0,h1,1
2025-01-01,2025-02-01,GUAVIARE,7.0,4.9309993,2.069000720977783,2.069000720977783,h1,1
2025-02-01,2025-03-01,GUAVIARE,16.0,32.099163,-16.099163055419922,16.099163055419922,h1,1
2025-03-01,2025-04-01,GUAVIARE,5.0,11.796412,-6.796412467956543,6.796412467956543,h1,1
2025-04-01,2025-05-01,GUAVIARE,10.0,12.371961,-2.3719606399536133,2.3719606399536133,h1,1
2025-05-01,2025-06-01,GUAVIARE,11.0,30.439804,-19.439804077148438,19.439804077148438,h1,1
2025-06-01,2025-07-01,GUAVIARE,9.0,36.210487,-27.210487365722656,27.210487365722656,h1,1
2025-07-01,2025-08-01,GUAVIARE,14.0,4.204737,9.795262813568115,9.795262813568115,h1,1
2025-08-01,2025-09-01,GUAVIARE,9.0,10.2651205,-1.265120506286621,1.265120506286621,h1,1
2024-12-01,2025-01-01,HUILA,426.0,646.26135,-220.2613525390625,220.2613525390625,h1,1
2025-01-01,2025-02-01,HUILA,415.0,602.2534,-187.25341796875,187.25341796875,h1,1
2025-02-01,2025-03-01,HUILA,441.0,666.2825,-225.282470703125,225.282470703125,h1,1
2025-03-01,2025-04-01,HUILA,416.0,553.8457,-137.845703125,137.845703125,h1,1
2025-04-01,2025-05-01,HUILA,400.0,549.78125,-149.78125,149.78125,h1,1
2025-05-01,2025-06-01,HUILA,945.0,619.454,325.5460205078125,325.5460205078125,h1,1
2025-06-01,2025-07-01,HUILA,578.0,988.9894,-410.9893798828125,410.9893798828125,h1,1
2025-07-01,2025-08-01,HUILA,519.0,566.44586,-47.44586181640625,47.44586181640625,h1,1
2025-08-01,2025-09-01,HUILA,415.0,624.9841,-209.98406982421875,209.98406982421875,h1,1
2024-12-01,2025-01-01,LA GUAJIRA,1039.0,1128.1703,-89.1702880859375,89.1702880859375,h1,1
2025-01-01,2025-02-01,LA GUAJIRA,1045.0,941.971,103.02899169921875,103.02899169921875,h1,1
2025-02-01,2025-03-01,LA GUAJIRA,1184.0,1112.8428,71.1572265625,71.1572265625,h1,1
2025-03-01,2025-04-01,LA GUAJIRA,1076.0,940.653,135.34698486328125,135.34698486328125,h1,1
2025-04-01,2025-05-01,LA GUAJIRA,1070.0,1115.3612,-45.3612060546875,45.3612060546875,h1,1
2025-05-01,2025-06-01,LA GUAJIRA,1178.0,1261.6306,-83.630615234375,83.630615234375,h1,1
2025-06-01,2025-07-01,LA GUAJIRA,1163.0,1297.7368,-134.73681640625,134.73681640625,h1,1
2025-07-01,2025-08-01,LA GUAJIRA,1195.0,1242.3462,-47.34619140625,47.34619140625,h1,1
2025-08-01,2025-09-01,LA GUAJIRA,979.0,1726.0614,-747.0614013671875,747.0614013671875,h1,1
2024-12-01,2025-01-01,MAGDALENA,5346.095,5873.2026,-527.1076367187497,527.1076367187497,h1,1
2025-01-01,2025-02-01,MAGDALENA,5373.46,6455.6343,-1082.17427734375,1082.17427734375,h1,1
2025-02-01,2025-03-01,MAGDALENA,5346.472,5014.943,331.52912890624975,331.52912890624975,h1,1
2025-03-01,2025-04-01,MAGDALENA,4382.336,5042.3545,-660.0184921874998,660.0184921874998,h1,1
2025-04-01,2025-05-01,MAGDALENA,4315.073,4970.9375,-655.8644999999997,655.8644999999997,h1,1
2025-05-01,2025-06-01,MAGDALENA,3618.147,4384.4614,-766.3144257812501,766.3144257812501,h1,1
2025-06-01,2025-07-01,MAGDALENA,5007.399,4376.017,631.3819101562503,631.3819101562503,h1,1
2025-07-01,2025-08-01,MAGDALENA,4618.259,4794.801,-176.54178124999999,176.54178124999999,h1,1
2025-08-01,2025-09-01,MAGDALENA,4449.0,4951.511,-502.51123046875,502.51123046875,h1,1
2024-12-01,2025-01-01,META,824.0,928.3456,-104.3455810546875,104.3455810546875,h1,1
2025-01-01,2025-02-01,META,640.0,854.41003,-214.4100341796875,214.4100341796875,h1,1
2025-02-01,2025-03-01,META,590.0,902.4541,-312.4541015625,312.4541015625,h1,1
2025-03-01,2025-04-01,META,535.0,615.4295,-80.42950439453125,80.42950439453125,h1,1
2025-04-01,2025-05-01,META,585.0,704.4751,-119.47509765625,119.47509765625,h1,1
2025-05-01,2025-06-01,META,674.0,812.2568,-138.25677490234375,138.25677490234375,h1,1
2025-06-01,2025-07-01,META,927.0,860.4193,66.5806884765625,66.5806884765625,h1,1
2025-07-01,2025-08-01,META,836.0,934.681,-98.6810302734375,98.6810302734375,h1,1
2025-08-01,2025-09-01,META,586.0,922.8489,-336.848876953125,336.848876953125,h1,1
2024-12-01,2025-01-01,NARINO,1538.0,1157.1998,380.8001708984375,380.8001708984375,h1,1
2025-01-01,2025-02-01,NARINO,1128.0,1655.1007,-527.1007080078125,527.1007080078125,h1,1
2025-02-01,2025-03-01,NARINO,1241.0,1367.2491,-126.2491455078125,126.2491455078125,h1,1
2025-03-01,2025-04-01,NARINO,1027.0,1426.6053,-399.6053466796875,399.6053466796875,h1,1
2025-04-01,2025-05-01,NARINO,1030.0,1143.6694,-113.66943359375,113.66943359375,h1,1
2025-05-01,2025-06-01,NARINO,1056.0,1389.0378,-333.037841796875,333.037841796875,h1,1
2025-06-01,2025-07-01,NARINO,1581.0,1326.6703,254.3297119140625,254.3297119140625,h1,1
2025-07-01,2025-08-01,NARINO,1860.0,1717.4429,142.55712890625,142.55712890625,h1,1
2025-08-01,2025-09-01,NARINO,1153.0,1482.135,-329.135009765625,329.135009765625,h1,1
2024-12-01,2025-01-01,NORTE DE SANTANDER,4219.045,5882.9478,-1663.90275390625,1663.90275390625,h1,1
2025-01-01,2025-02-01,NORTE DE SANTANDER,4074.677,4716.6416,-641.9646015624999,641.9646015624999,h1,1
2025-02-01,2025-03-01,NORTE DE SANTANDER,3922.044,4200.792,-278.74799218750013,278.74799218750013,h1,1
2025-03-01,2025-04-01,NORTE DE SANTANDER,3927.573,4138.465,-210.89184375000013,210.89184375000013,h1,1
2025-04-01,2025-05-01,NORTE DE SANTANDER,5034.646,4159.5957,875.0502968749997,875.0502968749997,h1,1
2025-05-01,2025-06-01,NORTE DE SANTANDER,3242.25,4845.2764,-1603.0263671875,1603.0263671875,h1,1
2025-06-01,2025-07-01,NORTE DE SANTANDER,4626.791,4064.2053,562.5856777343752,562.5856777343752,h1,1
2025-07-01,2025-08-01,NORTE DE SANTANDER,4179.982,4528.031,-348.04876171875003,348.04876171875003,h1,1
2025-08-01,2025-09-01,NORTE DE SANTANDER,3761.535,4081.4377,-319.90274414062515,319.90274414062515,h1,1
2024-12-01,2025-01-01,PUTUMAYO,265.0,148.07642,116.923583984375,116.923583984375,h1,1
2025-01-01,2025-02-01,PUTUMAYO,187.0,249.19412,-62.194122314453125,62.194122314453125,h1,1
2025-02-01,2025-03-01,PUTUMAYO,226.0,200.81815,25.181854248046875,25.181854248046875,h1,1
2025-03-01,2025-04-01,PUTUMAYO,158.0,182.4915,-24.491500854492188,24.491500854492188,h1,1
2025-04-01,2025-05-01,PUTUMAYO,113.0,153.60188,-40.60188293457031,40.60188293457031,h1,1
2025-05-01,2025-06-01,PUTUMAYO,127.0,148.93599,-21.935989379882812,21.935989379882812,h1,1
2025-06-01,2025-07-01,PUTUMAYO,157.0,150.31442,6.685577392578125,6.685577392578125,h1,1
2025-07-01,2025-08-01,PUTUMAYO,185.0,129.62141,55.37858581542969,55.37858581542969,h1,1
2025-08-01,2025-09-01,PUTUMAYO,108.0,160.60977,-52.609771728515625,52.609771728515625,h1,1
2024-12-01,2025-01-01,QUINDIO,2298.0,2743.334,-445.333984375,445.333984375,h1,1
2025-01-01,2025-02-01,QUINDIO,2640.0,3268.2031,-628.203125,628.203125,h1,1
2025-02-01,2025-03-01,QUINDIO,2382.0,3053.8206,-671.820556640625,671.820556640625,h1,1
2025-03-01,2025-04-01,QUINDIO,2370.0,2948.6658,-578.665771484375,578.665771484375,h1,1
2025-04-01,2025-05-01,QUINDIO,2213.0,2874.2732,-661.273193359375,661.273193359375,h1,1
2025-05-01,2025-06-01,QUINDIO,2806.0,3433.6763,-627.67626953125,627.67626953125,h1,1
2025-06-01,2025-07-01,QUINDIO,2694.029,3379.924,-685.895072265625,685.895072265625,h1,1
2025-07-01,2025-08-01,QUINDIO,3715.0,3157.1064,557.8935546875,557.8935546875,h1,1
2025-08-01,2025-09-01,QUINDIO,2111.0,3275.521,-1164.52099609375,1164.52099609375,h1,1
2024-12-01,2025-01-01,RISARALDA,3033.303,3331.6929,-298.3898710937501,298.3898710937501,h1,1
2025-01-01,2025-02-01,RISARALDA,2812.211,3948.3533,-1136.1422714843752,1136.1422714843752,h1,1
2025-02-01,2025-03-01,RISARALDA,2504.471,3615.1494,-1110.6784140625,1110.6784140625,h1,1
2025-03-01,2025-04-01,RISARALDA,2779.102,3414.9795,-635.8774921875001,635.8774921875001,h1,1
2025-04-01,2025-05-01,RISARALDA,2260.278,3421.257,-1160.9790800781252,1160.9790800781252,h1,1
2025-05-01,2025-06-01,RISARALDA,2915.094,3783.1055,-868.01146875,868.01146875,h1,1
2025-06-01,2025-07-01,RISARALDA,3736.376,4425.0737,-688.6977304687498,688.6977304687498,h1,1
2025-07-01,2025-08-01,RISARALDA,4284.996,4147.799,137.1971718750001,137.1971718750001,h1,1
2025-08-01,2025-09-01,RISARALDA,2834.125,4086.9683,-1252.84326171875,1252.84326171875,h1,1
2024-12-01,2025-01-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3553.142,4000.1118,-446.9698164062502,446.9698164062502,h1,1
2025-01-01,2025-02-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3379.663,3830.7817,-451.11873828125,451.11873828125,h1,1
2025-02-01,2025-03-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4014.696,3989.898,24.798050781249913,24.798050781249913,h1,1
2025-03-01,2025-04-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3202.526,3593.8035,-391.27746679687516,391.27746679687516,h1,1
2025-04-01,2025-05-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",2945.645,3438.071,-492.426044921875,492.426044921875,h1,1
2025-05-01,2025-06-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4319.86,3651.887,667.9730371093747,667.9730371093747,h1,1
2025-06-01,2025-07-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",2394.25,4114.9126,-1720.66259765625,1720.66259765625,h1,1
2025-07-01,2025-08-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3820.677,3872.5723,-51.895265624999865,51.895265624999865,h1,1
2025-08-01,2025-09-01,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",2677.491,4328.4927,-1651.00167578125,1651.00167578125,h1,1
2024-12-01,2025-01-01,SANTANDER,3036.0,3795.5889,-759.5888671875,759.5888671875,h1,1
2025-01-01,2025-02-01,SANTANDER,2275.0,4019.4873,-1744.4873046875,1744.4873046875,h1,1
2025-02-01,2025-03-01,SANTANDER,3139.0,4192.0166,-1053.0166015625,1053.0166015625,h1,1
2025-03-01,2025-04-01,SANTANDER,2682.0,3866.5923,-1184.59228515625,1184.59228515625,h1,1
2025-04-01,2025-05-01,SANTANDER,2682.0,3845.6455,-1163.6455078125,1163.6455078125,h1,1
2025-05-01,2025-06-01,SANTANDER,2284.019,4237.4243,-1953.4053164062502,1953.4053164062502,h1,1
2025-06-01,2025-07-01,SANTANDER,3517.0,4344.93,-827.93017578125,827.93017578125,h1,1
2025-07-01,2025-08-01,SANTANDER,3067.0,4486.457,-1419.45703125,1419.45703125,h1,1
2025-08-01,2025-09-01,SANTANDER,2486.0,4111.469,-1625.46923828125,1625.46923828125,h1,1
2024-12-01,2025-01-01,SUCRE,206.0,362.14426,-156.14425659179688,156.14425659179688,h1,1
2025-01-01,2025-02-01,SUCRE,196.0,206.43109,-10.43109130859375,10.43109130859375,h1,1
2025-02-01,2025-03-01,SUCRE,205.0,245.90619,-40.90618896484375,40.90618896484375,h1,1
2025-03-01,2025-04-01,SUCRE,209.0,191.49677,17.50323486328125,17.50323486328125,h1,1
2025-04-01,2025-05-01,SUCRE,192.0,205.26796,-13.267959594726562,13.267959594726562,h1,1
2025-05-01,2025-06-01,SUCRE,240.0,234.7966,5.203399658203125,5.203399658203125,h1,1
2025-06-01,2025-07-01,SUCRE,297.0,290.69714,6.3028564453125,6.3028564453125,h1,1
2025-07-01,2025-08-01,SUCRE,167.0,298.59595,-131.595947265625,131.595947265625,h1,1
2025-08-01,2025-09-01,SUCRE,155.0,189.38445,-34.38444519042969,34.38444519042969,h1,1
